domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C2_sum,tightness,C3_minps,minps_ratio,span
GroupAssignment,00848-group_assignment-p250-pr25-middle.asp,265446,417646,0.635577,0.403958,0.256746,1.573375,2.475508,3.894901,0.4014,0.194955,0.0,0.208596,52346,0.392155,0.206445,0.206445,EOCLINGO-INF-MR,133.45119,3.467324495195584,12817550.0,1037877300.0,0.012349773908726975,102506400.0,0.12504146082586062,217826100.0
GroupAssignment,00850-group_assignment-p250-pr25-middle.asp,265446,417646,0.635577,0.403958,0.256746,1.573375,2.475508,3.894901,0.4014,0.194955,0.0,0.208596,52346,0.392155,0.206445,0.206445,EOCLINGO-INF-MR,116.04836,4.478272592563997,12808873.0,1037877300.0,0.012341413575573914,102506400.0,0.12495681245268588,217826100.0
GroupAssignment,00851-group_assignment-p250-pr25-middle.asp,239196,375646,0.636759,0.405462,0.258182,1.570453,2.466322,3.873241,0.401554,0.194401,0.0,0.209539,47096,0.391294,0.207152,0.207152,EOCLINGO-INF-MR,132.62303,1.898698966536958,11516463.0,932585400.0,0.012348963430051553,92107200.0,0.125033254729272,195727800.0
GroupAssignment,00852-group_assignment-p250-pr25-middle.asp,276696,435646,0.63514,0.403402,0.256217,1.574457,2.478915,3.902946,0.401343,0.19516,0.0,0.208247,54596,0.392474,0.206183,0.206183,EOCLINGO-INF-MR,151.12104,3.339892578822909,13371348.0,1083002400.0,0.012346554356666246,106963200.0,0.12500886286124574,227296800.0
GroupAssignment,00853-group_assignment-p250-pr25-middle.asp,239196,375646,0.636759,0.405462,0.258182,1.570453,2.466322,3.873241,0.401554,0.194401,0.0,0.209539,47096,0.391294,0.207152,0.207152,EOCLINGO-INF-MR,300.86164,1.2283473559474047,11511144.0,932585400.0,0.012343259930940372,92107200.0,0.12497550680077127,195727800.0
GroupAssignment,00854-group_assignment-p250-pr25-middle.asp,246696,387646,0.636395,0.404999,0.257739,1.571351,2.469144,3.879892,0.401506,0.194571,0.0,0.209249,48596,0.391559,0.206935,0.206935,EOCLINGO-INF-MR,274.89966000000004,1.5493570635918572,11885420.0,962668800.0,0.012346323055239767,95078400.0,0.12500652093430265,202041600.0
GroupAssignment,00871-group_assignment-p300-pr25-sat.asp,313996,493946,0.635689,0.4041,0.256882,1.573096,2.474633,3.892836,0.401438,0.194907,0.0,0.208668,61896,0.39203,0.206531,0.206531,EOCLINGO-INF-MR,88.75874,1.4236044810911015,3793895.0,1229385600.0,0.0030860089787939603,121420800.0,0.031245840910288848,258019200.0
GroupAssignment,00872-group_assignment-p300-pr25-sat.asp,304996,479546,0.63601,0.404509,0.257271,1.572303,2.472135,3.886945,0.401481,0.194757,0.0,0.208924,60096,0.391795,0.206724,0.206724,EOCLINGO-INF-MR,53.63349,2.549797523897848,3682436.0,1193227200.0,0.0030861146980223045,117849600.0,0.031246911317475833,250430400.0
GroupAssignment,00873-group_assignment-p300-pr25-sat.asp,223996,349946,0.640087,0.409712,0.262251,1.562287,2.44074,3.813136,0.402016,0.192861,0.0,0.212151,43896,0.388828,0.209156,0.209156,EOCLINGO-L,58.32472,1.4828578688418907,2678340.0,867801600.0,0.003086350612858976,85708800.0,0.03124929995519713,182131200.0
GroupAssignment,00874-group_assignment-p300-pr25-sat.asp,322996,508346,0.635386,0.403716,0.256515,1.573846,2.476992,3.898404,0.401398,0.195049,0.0,0.208427,63696,0.392253,0.206349,0.206349,EOCLINGO-L,52.18691,4.943651961765892,3905223.0,1265544000.0,0.00308580578786672,124992000.0,0.03124378360215054,265608000.0
GroupAssignment,00875-group_assignment-p300-pr25-sat.asp,259996,407546,0.637955,0.406987,0.259639,1.567509,2.457084,3.8515,0.401737,0.193849,0.0,0.210469,51096,0.390375,0.207888,0.207888,EOCLINGO-INF-MR,36.99667,1.9213788700442496,3124070.0,1012435200.0,0.0030856987192859355,99993600.0,0.031242699532770098,212486400.0
GroupAssignment,00876-group_assignment-p300-pr25-middle.asp,363496,573146,0.634212,0.402225,0.255096,1.57676,2.486173,3.920098,0.401242,0.195601,0.0,0.207488,71796,0.393116,0.205642,0.205642,EOCLINGO-L,782.81126,1.2168845399592234,17631619.0,1428256800.0,0.012344852130233163,141062400.0,0.12499162781861077,299757600.0
GroupAssignment,00878-group_assignment-p300-pr25-middle.asp,273496,429146,0.637303,0.406155,0.258844,1.569113,2.462114,3.863334,0.401651,0.194153,0.0,0.209952,53796,0.39085,0.207498,0.207498,EOCLINGO-INF-MR,273.35075,1.4355046401006766,13165691.0,1066672800.0,0.012342764341605035,105350400.0,0.12497048895875099,223869600.0
GroupAssignment,00879-group_assignment-p300-pr25-middle.asp,268996,421946,0.637513,0.406423,0.2591,1.568596,2.460493,3.859519,0.401679,0.194055,0.0,0.210118,52896,0.390697,0.207624,0.207624,EOCLINGO-INF-MR,281.94872,1.509252462646399,12946951.0,1048593600.0,0.012346967404721906,103564800.0,0.1250130449728093,220075200.0
GroupAssignment,00880-group_assignment-p300-pr25-middle.asp,282496,443546,0.636904,0.405646,0.258357,1.570097,2.465203,3.870607,0.401599,0.194339,0.0,0.209635,55596,0.391142,0.20726,0.20726,EOCLINGO-INF-MR,321.20196,1.4778799917659282,13616107.0,1102831200.0,0.012346501441018353,108921600.0,0.12500832709031082,231458400.0
GroupAssignment,00881-group_assignment-p300-pr25-middle.asp,300496,472346,0.636178,0.404722,0.257475,1.571888,2.470831,3.88387,0.401503,0.194678,0.0,0.209058,59196,0.391672,0.206825,0.206825,EOCLINGO-L,534.09166,1.501358156388362,14503073.0,1175148000.0,0.012341486348953493,116064000.0,0.12495754928315413,246636000.0
GroupAssignment,00884-group_assignment-p300-pr25-middle.asp,340996,537146,0.634829,0.403008,0.255841,1.575227,2.481339,3.908672,0.401324,0.19531,0.0,0.207982,67296,0.392661,0.206014,0.206014,EOCLINGO-INF-MR,357.33838999999995,1.873637198622852,16510572.0,1337860800.0,0.012341023819518444,132134400.0,0.12495286617262424,280785600.0
GroupAssignment,00885-group_assignment-p300-pr25-middle.asp,295996,465146,0.636351,0.404942,0.257685,1.57146,2.469488,3.880702,0.401526,0.194597,0.0,0.209195,58296,0.391546,0.206928,0.206928,EOCLINGO-INF-MR,439.89685,1.2621216769340358,14282296.0,1157068800.0,0.012343514923226691,114278400.0,0.12497808859767025,242841600.0
GroupAssignment,00901-group_assignment-p50-pr30-sat.asp,56281,88471,0.636152,0.404689,0.257444,1.571951,2.471031,3.884341,0.400846,0.194559,0.0,0.209502,11161,0.392868,0.206286,0.206286,CLINGO-AMO,0.830037,1.9288935312522213,561190.0,218189700.0,0.002572027918824766,21549600.0,0.026041782678100752,45792900.0
GroupAssignment,00902-group_assignment-p50-pr30-sat.asp,63031,99271,0.634939,0.403147,0.255974,1.574955,2.480484,3.906651,0.400755,0.195142,0.0,0.208485,12511,0.393632,0.205613,0.205613,CLINGO-AMO,0.935364,1.308304574475819,630188.0,245089800.0,0.0025712534752568243,24206400.0,0.026033941436975346,51438600.0
GroupAssignment,00903-group_assignment-p50-pr30-sat.asp,60031,94471,0.635444,0.403789,0.256585,1.573704,2.476543,3.897345,0.400793,0.194899,0.0,0.208909,11911,0.393313,0.205894,0.205894,CLINGO-AMO,0.877782,1.289223292343657,599757.0,233134200.0,0.0025725826584001832,23025600.0,0.026047399416301856,48929400.0
GroupAssignment,00904-group_assignment-p50-pr30-sat.asp,55531,87271,0.636305,0.404884,0.25763,1.571573,2.469841,3.881534,0.400857,0.194486,0.0,0.209631,11011,0.392772,0.206371,0.206371,CLINGO-AMO,0.803702,1.361894085121102,553590.0,215200800.0,0.0025724346749640336,21254400.0,0.02604590108401084,45165600.0
GroupAssignment,00905-group_assignment-p50-pr30-sat.asp,60031,94471,0.635444,0.403789,0.256585,1.573704,2.476543,3.897345,0.400793,0.194899,0.0,0.208909,11911,0.393313,0.205894,0.205894,CLINGO-AMO,0.8981790000000001,5.574885407029111,599654.0,233134200.0,0.0025721408527792145,23025600.0,0.02604292613438955,48929400.0
GroupAssignment,00906-group_assignment-p50-pr30-middle.asp,61531,96871,0.635185,0.40346,0.256272,1.574345,2.478561,3.902109,0.400774,0.195024,0.0,0.208692,12211,0.393476,0.20575,0.20575,EOCLINGO-INF-MR,8.922635,2.02786060395836,2459616.0,239112000.0,0.010286459901636054,23616000.0,0.10415040650406504,50184000.0
GroupAssignment,00908-group_assignment-p50-pr30-middle.asp,63031,99271,0.634939,0.403147,0.255974,1.574955,2.480484,3.906651,0.400755,0.195142,0.0,0.208485,12511,0.393632,0.205613,0.205613,EOCLINGO-INF-MR,9.203771,2.077742373207678,2521547.0,245089800.0,0.01028825761006782,24206400.0,0.10416860830193668,51438600.0
GroupAssignment,00909-group_assignment-p50-pr30-middle.asp,54031,84871,0.636625,0.405291,0.258019,1.570783,2.467361,3.875689,0.400881,0.194333,0.0,0.209898,10711,0.392571,0.206548,0.206548,EOCLINGO-INF-MR,5.464165,1.7035660526356726,2152835.0,209223000.0,0.010289667006017503,20664000.0,0.10418287843592722,43911000.0
GroupAssignment,00910-group_assignment-p50-pr30-middle.asp,53281,83671,0.636792,0.405504,0.258221,1.570372,2.466069,3.872646,0.400893,0.194253,0.0,0.210037,10561,0.392466,0.20664,0.20664,EOCLINGO-INF-MR,6.951741,1.3952461692689644,2121418.0,206234100.0,0.010286456022549132,20368800.0,0.10415036722830996,43283700.0
GroupAssignment,00911-group_assignment-p50-pr30-middle.asp,69031,108871,0.634062,0.402035,0.254915,1.577132,2.487345,3.922872,0.40069,0.195564,0.0,0.207747,13711,0.394185,0.205125,0.205125,EOCLINGO-INF-MR,10.81035,1.7308018704297272,2768693.0,269001000.0,0.010292500771372597,26568000.0,0.10421157031014755,56457000.0
GroupAssignment,00913-group_assignment-p50-pr30-middle.asp,57031,89671,0.636003,0.404499,0.257263,1.57232,2.472191,3.887076,0.400835,0.194631,0.0,0.209377,11311,0.392962,0.206204,0.206204,EOCLINGO-INF-MR,7.419456999999999,1.7315021840547096,2275975.0,221178600.0,0.010290213429328154,21844800.0,0.10418841097194756,46420200.0
GroupAssignment,00914-group_assignment-p50-pr30-middle.asp,63781,100471,0.63482,0.402996,0.25583,1.57525,2.481412,3.908843,0.400746,0.195199,0.0,0.208385,12661,0.393707,0.205547,0.205547,EOCLINGO-INF-MR,11.503091,1.3689366623284125,2552732.0,248078700.0,0.010290008775441018,24501600.0,0.10418633885134032,52065900.0
GroupAssignment,00931-group_assignment-p100-pr30-sat.asp,125831,198371,0.634322,0.402364,0.255228,1.576488,2.485313,3.918065,0.401014,0.1955,0.0,0.207747,24911,0.393472,0.205514,0.205514,CLINGO-AMO,8.338079,1.4817788365881397,1271102.0,494164800.0,0.0025722228697794744,48806400.0,0.026043756556517177,103713600.0
GroupAssignment,00932-group_assignment-p100-pr30-sat.asp,106331,167171,0.636061,0.404574,0.257334,1.572176,2.471736,3.886003,0.4012,0.194675,0.0,0.209168,21011,0.392275,0.206525,0.206525,CLINGO-AMO,3.582832,2.683534980149781,1069481.0,415821600.0,0.0025719707682333,41068800.0,0.02604120402836216,87271200.0
GroupAssignment,00933-group_assignment-p100-pr30-sat.asp,100331,157571,0.636735,0.405432,0.258153,1.570512,2.466507,3.873677,0.401272,0.194357,0.0,0.209716,19811,0.391813,0.206915,0.206915,CLINGO-AMO,3.82029,2.3549953014038203,1007331.0,391716000.0,0.0025715850258861014,38688000.0,0.026037298387096775,82212000.0
GroupAssignment,00934-group_assignment-p100-pr30-sat.asp,124331,195971,0.634436,0.402509,0.255366,1.576204,2.484419,3.91595,0.401026,0.195446,0.0,0.20784,24611,0.393393,0.20558,0.20558,CLINGO-AMO,7.598638999999999,1.4726341125035685,1255843.0,488138400.0,0.002572719130476111,48211200.0,0.02604878119607062,102448800.0
GroupAssignment,00935-group_assignment-p100-pr30-sat.asp,119831,188771,0.634796,0.402965,0.255801,1.57531,2.481602,3.909294,0.401065,0.195275,0.0,0.208135,23711,0.393145,0.20579,0.20579,CLINGO-AMO,9.389981,1.2243673336506218,1208766.0,470059200.0,0.002571518651267755,46425600.0,0.02603662634408602,98654400.0
GroupAssignment,00936-group_assignment-p100-pr30-middle.asp,100331,157571,0.636735,0.405432,0.258153,1.570512,2.466507,3.873677,0.401272,0.194357,0.0,0.209716,19811,0.391813,0.206915,0.206915,EOCLINGO-INF-MR,23.351168,2.177435878153932,4029222.0,391716000.0,0.010286079710810893,38688000.0,0.1041465570719603,82212000.0
GroupAssignment,00937-group_assignment-p100-pr30-middle.asp,115331,181571,0.635184,0.403459,0.256271,1.574347,2.478568,3.902126,0.401106,0.195091,0.0,0.208452,22811,0.392878,0.206016,0.206016,EOCLINGO-INF-MR,23.762584,1.437466985913653,4649624.0,451980000.0,0.010287233948404797,44640000.0,0.10415824372759856,94860000.0
GroupAssignment,00938-group_assignment-p100-pr30-middle.asp,121331,191171,0.634673,0.402809,0.255652,1.575615,2.482564,3.911566,0.401052,0.195333,0.0,0.208034,24011,0.39323,0.205718,0.205718,EOCLINGO-INF-MR,21.103526,3.1744612724906736,4897171.0,476085600.0,0.01028632456012112,47020800.0,0.10414903617122635,99919200.0
GroupAssignment,00939-group_assignment-p100-pr30-middle.asp,106331,167171,0.636061,0.404574,0.257334,1.572176,2.471736,3.886003,0.4012,0.194675,0.0,0.209168,21011,0.392275,0.206525,0.206525,EOCLINGO-INF-MR,24.277623,1.7161909961284103,4277854.0,415821600.0,0.01028771473150986,41068800.0,0.10416311165653733,87271200.0
GroupAssignment,00940-group_assignment-p100-pr30-middle.asp,131831,207971,0.633891,0.401818,0.254709,1.577558,2.488688,3.926049,0.400968,0.195705,0.0,0.207394,26111,0.393769,0.205263,0.205263,EOCLINGO-L,74.128985,1.2354534464487812,5330950.0,518270400.0,0.010286039874166073,51187200.0,0.10414615372593149,108772800.0
GroupAssignment,00942-group_assignment-p100-pr30-middle.asp,107831,169571,0.635905,0.404375,0.257144,1.572563,2.472953,3.888874,0.401183,0.194749,0.0,0.20904,21311,0.392383,0.206434,0.206434,EOCLINGO-INF-MR,28.70641,1.7697502752869485,4340234.0,421848000.0,0.010288620545789004,41664000.0,0.10417228302611367,88536000.0
GroupAssignment,00944-group_assignment-p100-pr30-middle.asp,116831,183971,0.635051,0.40329,0.25611,1.574676,2.479605,3.904576,0.401092,0.195154,0.0,0.208344,23111,0.392969,0.205938,0.205938,EOCLINGO-INF-MR,23.761714,2.188625155575898,4712975.0,458006400.0,0.010290194634834797,45235200.0,0.10418822067770232,96124800.0
GroupAssignment,00945-group_assignment-p100-pr30-middle.asp,125831,198371,0.634322,0.402364,0.255228,1.576488,2.485313,3.918065,0.401014,0.1955,0.0,0.207747,24911,0.393472,0.205514,0.205514,EOCLINGO-INF-MR,29.547254,2.334550344339952,5082226.0,494164800.0,0.010284475948104763,48806400.0,0.10413031897456071,103713600.0
GroupAssignment,00961-group_assignment-p150-pr30-sat.asp,152631,239871,0.636305,0.404883,0.257629,1.571575,2.469847,3.881548,0.40136,0.194587,0.0,0.209269,30111,0.391867,0.206773,0.206773,EOCLINGO-INF-MR,13.926767,1.82773525255359,1539160.0,598217400.0,0.0025729107846077363,59083200.0,0.02605072169415333,125551800.0
GroupAssignment,00962-group_assignment-p150-pr30-sat.asp,188631,297471,0.634116,0.402103,0.25498,1.577,2.486928,3.921884,0.401101,0.19562,0.0,0.2075,37311,0.393419,0.205481,0.205481,EOCLINGO-INF-MR,17.539939999999998,1.6600589283657756,1911423.0,743239800.0,0.002571744677828071,73406400.0,0.02603891486300922,155988600.0
GroupAssignment,00963-group_assignment-p150-pr30-sat.asp,166131,261471,0.635371,0.403696,0.256497,1.573884,2.477112,3.898689,0.40125,0.195027,0.0,0.208516,32811,0.392528,0.206223,0.206223,CLINGO-AMO,13.720937,1.5923059773541708,1678856.0,652600800.0,0.0025725619705032543,64454400.0,0.02604718995134545,136965600.0
GroupAssignment,00964-group_assignment-p150-pr30-sat.asp,177381,279471,0.634703,0.402848,0.255688,1.575541,2.482329,3.91101,0.40117,0.195342,0.0,0.207976,35061,0.393002,0.205828,0.205828,EOCLINGO-INF-MR,16.992656,1.459906208894007,1794610.0,697920300.0,0.0025713681060717105,68930400.0,0.02603510207397607,146477100.0
GroupAssignment,00966-group_assignment-p150-pr30-middle.asp,175131,275871,0.634829,0.403008,0.255841,1.575227,2.481339,3.908671,0.401185,0.195282,0.0,0.208079,34611,0.392912,0.205903,0.205903,EOCLINGO-L,99.38907,1.3890285923794234,7085979.0,688856400.0,0.010286583676946313,68035200.0,0.10415165972908141,144574800.0
GroupAssignment,00967-group_assignment-p150-pr30-middle.asp,181881,286671,0.634459,0.402538,0.255394,1.576146,2.484236,3.915519,0.401141,0.195457,0.0,0.207779,35961,0.393175,0.205684,0.205684,EOCLINGO-INF-MR,63.74652,2.371616066257421,7364374.0,716048100.0,0.01028474763078067,70720800.0,0.10413306976165428,150281700.0
GroupAssignment,00969-group_assignment-p150-pr30-middle.asp,172881,272271,0.634959,0.403173,0.255999,1.574904,2.480323,3.906271,0.401201,0.195221,0.0,0.208184,34161,0.392819,0.20598,0.20598,EOCLINGO-INF-MR,86.71367000000001,1.614188085915404,6992710.0,679792500.0,0.010286535965018738,67140000.0,0.10415117664581472,142672500.0
GroupAssignment,00970-group_assignment-p150-pr30-middle.asp,141381,221871,0.637222,0.406051,0.258745,1.569313,2.462742,3.864813,0.401468,0.194156,0.0,0.210007,27861,0.391219,0.207312,0.207312,EOCLINGO-INF-MR,33.18052,2.325394146927173,5689170.0,552897900.0,0.010289729803640056,54607200.0,0.10418351426185558,116040300.0
GroupAssignment,00972-group_assignment-p150-pr30-middle.asp,168381,265071,0.63523,0.403517,0.256326,1.574233,2.478211,3.901282,0.401233,0.195093,0.0,0.208402,33261,0.392627,0.20614,0.20614,EOCLINGO-INF-MR,51.3551,2.211509275612354,6806928.0,661664700.0,0.010287579192300875,65349600.0,0.10416173932204635,138867900.0
GroupAssignment,00973-group_assignment-p150-pr30-middle.asp,163881,257871,0.635515,0.40388,0.256672,1.573526,2.475984,3.896025,0.401267,0.194959,0.0,0.208633,32361,0.392425,0.206308,0.206308,EOCLINGO-L,97.014024,1.243823470305695,6619166.0,643536900.0,0.010285604446302924,63559200.0,0.10414174501881711,135063300.0
GroupAssignment,00974-group_assignment-p150-pr30-middle.asp,175131,275871,0.634829,0.403008,0.255841,1.575227,2.481339,3.908671,0.401185,0.195282,0.0,0.208079,34611,0.392912,0.205903,0.205903,EOCLINGO-INF-MR,77.71825,1.4038595953974775,7088293.0,688856400.0,0.010289942867628145,68035200.0,0.10418567153473496,144574800.0
GroupAssignment,00975-group_assignment-p150-pr30-middle.asp,206631,326271,0.633311,0.401083,0.25401,1.579003,2.493251,3.936851,0.401005,0.196002,0.0,0.206847,40911,0.393992,0.205003,0.205003,EOCLINGO-INF-MR,121.10379,1.8813057791172347,8391808.0,815751000.0,0.01028721754555005,80568000.0,0.10415807764869427,171207000.0
GroupAssignment,00992-group_assignment-p200-pr30-sat.asp,239431,377371,0.634471,0.402554,0.255409,1.576116,2.484141,3.915294,0.401201,0.195463,0.0,0.207747,47311,0.393061,0.205738,0.205738,EOCLINGO-INF-MR,23.78592,1.6779182810671185,2417991.0,940118400.0,0.0025720068876430883,92851200.0,0.02604156973738627,197308800.0
GroupAssignment,00993-group_assignment-p200-pr30-sat.asp,248431,391771,0.634123,0.402112,0.254988,1.576981,2.486869,3.921746,0.401158,0.195628,0.0,0.207466,49111,0.393312,0.20553,0.20553,EOCLINGO-INF-MR,32.64343,1.7986363565348369,2510973.0,976276800.0,0.002571988804814372,96422400.0,0.02604138664874552,204897600.0
GroupAssignment,00994-group_assignment-p200-pr30-sat.asp,215431,338971,0.635544,0.403916,0.256707,1.573455,2.475761,3.895499,0.401335,0.194958,0.0,0.20861,42511,0.392288,0.206377,0.206377,EOCLINGO-INF-MR,22.5081,1.8871659535900407,2169954.0,843696000.0,0.0025719619388974227,83328000.0,0.026041114631336404,177072000.0
GroupAssignment,00995-group_assignment-p200-pr30-sat.asp,224431,353371,0.635114,0.40337,0.256186,1.57452,2.479112,3.90341,0.401281,0.19516,0.0,0.208264,44311,0.392597,0.206121,0.206121,EOCLINGO-INF-MR,23.06217,1.4394378326063852,2263417.0,879854400.0,0.0025724904029575803,86899200.0,0.0260464653299455,184660800.0
GroupAssignment,00996-group_assignment-p200-pr30-middle.asp,224431,353371,0.635114,0.40337,0.256186,1.57452,2.479112,3.90341,0.401281,0.19516,0.0,0.208264,44311,0.392597,0.206121,0.206121,EOCLINGO-INF-MR,188.97039,1.3401694836953026,9055564.0,879854400.0,0.010292116513823196,86899200.0,0.10420767970245987,184660800.0
GroupAssignment,00997-group_assignment-p200-pr30-middle.asp,260431,410971,0.633697,0.401572,0.254475,1.578042,2.490216,3.929665,0.401104,0.195829,0.0,0.207122,51511,0.393621,0.205275,0.205275,EOCLINGO-INF-MR,96.90461,3.635166066918798,10542543.0,1024488000.0,0.010290548059128072,101184000.0,0.10419179909867173,215016000.0
GroupAssignment,00998-group_assignment-p200-pr30-middle.asp,221431,348571,0.635254,0.403547,0.256355,1.574174,2.478025,3.900843,0.401299,0.195095,0.0,0.208376,43711,0.392497,0.206204,0.206204,EOCLINGO-L,207.08402,1.6175039966869484,8927790.0,867801600.0,0.010287823852825347,85708800.0,0.10416421650985663,182131200.0
GroupAssignment,00999-group_assignment-p200-pr30-middle.asp,233431,367771,0.634718,0.402867,0.255707,1.575502,2.482206,3.910721,0.401232,0.195347,0.0,0.207946,46111,0.392883,0.205885,0.205885,EOCLINGO-INF-MR,91.87435,2.5998071278871637,9420782.0,916012800.0,0.010284552792275392,90470400.0,0.10413109702178834,192249600.0
GroupAssignment,01000-group_assignment-p200-pr30-middle.asp,233431,367771,0.634718,0.402867,0.255707,1.575502,2.482206,3.910721,0.401232,0.195347,0.0,0.207946,46111,0.392883,0.205885,0.205885,EOCLINGO-INF-MR,167.52444,1.604976981269121,9427133.0,916012800.0,0.010291486101504259,90470400.0,0.10420129677773061,192249600.0
GroupAssignment,01001-group_assignment-p200-pr30-middle.asp,242431,382171,0.634352,0.402403,0.255265,1.576411,2.485073,3.917497,0.401186,0.19552,0.0,0.207651,47911,0.393147,0.205667,0.205667,EOCLINGO-INF-MR,177.13549999999998,1.5957731228353438,9793576.0,952171200.0,0.010285520082943067,94041600.0,0.10414089083979856,199838400.0
GroupAssignment,01002-group_assignment-p200-pr30-middle.asp,251431,396571,0.634013,0.401972,0.254855,1.577256,2.487736,3.923796,0.401144,0.19568,0.0,0.207377,49711,0.393392,0.205464,0.205464,EOCLINGO-INF-MR,215.04765,1.5034661387836603,10167830.0,988329600.0,0.010287893836226296,97612800.0,0.10416492509179125,207427200.0
GroupAssignment,01003-group_assignment-p200-pr30-middle.asp,203431,319771,0.636177,0.404721,0.257474,1.571889,2.470836,3.88388,0.401414,0.194661,0.0,0.209118,40111,0.391833,0.206753,0.206753,EOCLINGO-INF-MR,74.34088,2.280264371366064,8185425.0,795484800.0,0.010289857204059713,78566400.0,0.1041848041911046,166953600.0
GroupAssignment,01005-group_assignment-p200-pr30-middle.asp,215431,338971,0.635544,0.403916,0.256707,1.573455,2.475761,3.895499,0.401335,0.194958,0.0,0.20861,42511,0.392288,0.206377,0.206377,EOCLINGO-INF-MR,72.24252999999999,2.386276892572838,8679244.0,843696000.0,0.010287169786273729,83328000.0,0.1041575940860215,177072000.0
GroupAssignment,01021-group_assignment-p250-pr30-sat.asp,314231,495671,0.633951,0.401894,0.254781,1.57741,2.488221,3.924944,0.40117,0.195716,0.0,0.207303,62111,0.393376,0.205454,0.205454,EOCLINGO-INF-MR,37.9392,3.0066216472672065,3172000.0,1233419400.0,0.0025717124280678575,121819200.0,0.026038588334187058,258865800.0
GroupAssignment,01022-group_assignment-p250-pr30-sat.asp,317981,501671,0.633844,0.401758,0.254652,1.577676,2.489062,3.926933,0.401156,0.195766,0.0,0.207217,62861,0.393454,0.20539,0.20539,EOCLINGO-INF-MR,42.19079,2.400364629342091,3210733.0,1248461100.0,0.002571752535982098,123304800.0,0.026038994426818746,262022700.0
GroupAssignment,01023-group_assignment-p250-pr30-sat.asp,291731,459671,0.634652,0.402783,0.255627,1.575667,2.482727,3.911953,0.40126,0.195385,0.0,0.207866,57611,0.392865,0.205875,0.205875,EOCLINGO-INF-MR,63.82099,1.359942708503895,2940548.0,1143169200.0,0.0025722771397269978,112905600.0,0.02604430603973585,239924400.0
GroupAssignment,01024-group_assignment-p250-pr30-sat.asp,310481,489671,0.63406,0.402033,0.254913,1.577137,2.48736,3.922907,0.401184,0.195664,0.0,0.207391,61361,0.393296,0.20552,0.20552,EOCLINGO-INF-MR,38.28535,1.960776119325016,3132771.0,1218377700.0,0.0025712642311165085,120333600.0,0.026034050340054647,255708900.0
GroupAssignment,01025-group_assignment-p250-pr30-sat.asp,287981,453671,0.634779,0.402945,0.255781,1.57535,2.481729,3.909593,0.401276,0.195325,0.0,0.207969,56861,0.392772,0.205951,0.205951,EOCLINGO-INF-MR,31.45016,2.423043316790757,2902335.0,1128127500.0,0.0025727012239308055,111420000.0,0.026048599892299407,236767500.0
GroupAssignment,01026-group_assignment-p250-pr30-middle.asp,276731,435671,0.635183,0.403458,0.25627,1.574348,2.478573,3.902137,0.401328,0.195135,0.0,0.208293,54611,0.392479,0.206193,0.206193,EOCLINGO-INF-MR,195.06643,1.8953162776393664,11142487.0,1083002400.0,0.010288515519448526,106963200.0,0.10417121963441632,227296800.0
GroupAssignment,01028-group_assignment-p250-pr30-middle.asp,261731,411671,0.635777,0.404213,0.256989,1.572878,2.473946,3.891216,0.401404,0.194857,0.0,0.208768,51611,0.392048,0.206548,0.206548,EOCLINGO-INF-MR,116.35313,2.2660121820530312,10521173.0,1022835600.0,0.010286279632816848,101020800.0,0.10414858128227059,214669200.0
GroupAssignment,01029-group_assignment-p250-pr30-middle.asp,250481,393671,0.63627,0.404839,0.257587,1.57166,2.470116,3.882182,0.401468,0.194626,0.0,0.209162,49361,0.39169,0.206842,0.206842,EOCLINGO-L,207.72475,1.32998816944057,10057962.0,977710500.0,0.010287259879074634,96564000.0,0.10415850627563067,205198500.0
GroupAssignment,01030-group_assignment-p250-pr30-middle.asp,261731,411671,0.635777,0.404213,0.256989,1.572878,2.473946,3.891216,0.401404,0.194857,0.0,0.208768,51611,0.392048,0.206548,0.206548,EOCLINGO-INF-MR,196.01754,1.4509806622407364,10524657.0,1022835600.0,0.010289685849808121,101020800.0,0.10418306922930723,214669200.0
GroupAssignment,01032-group_assignment-p250-pr30-middle.asp,321731,507671,0.633739,0.401625,0.254526,1.577936,2.489883,3.928876,0.401143,0.195816,0.0,0.207133,63611,0.393531,0.205327,0.205327,EOCLINGO-INF-MR,239.46601,2.3016388421889182,13000066.0,1263502800.0,0.010288909529919522,124790400.0,0.10417520899043516,265179600.0
GroupAssignment,01033-group_assignment-p250-pr30-middle.asp,302981,477671,0.634288,0.402321,0.255188,1.576571,2.485576,3.918686,0.401213,0.195557,0.0,0.207574,59861,0.39313,0.205656,0.205656,EOCLINGO-INF-MR,298.74933,1.3166495469630006,12221795.0,1188294300.0,0.010285158314737352,117362400.0,0.10413722793671568,249395100.0
GroupAssignment,01034-group_assignment-p250-pr30-middle.asp,344231,543671,0.63316,0.400892,0.253829,1.579378,2.494436,3.939658,0.401068,0.196089,0.0,0.206666,68111,0.393953,0.204979,0.204979,EOCLINGO-INF-MR,190.46943,3.3189722361220904,13929328.0,1353753000.0,0.010289416163805363,133704000.0,0.10418033865852928,284121000.0
