domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time
Knapsack,01234-knapsack-n70-w565464-v3659779-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.542528
Knapsack,01235-knapsack-n70-w565915-v3654750-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.547505
Knapsack,01236-knapsack-n70-w564941-v3659178-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.5417259999999999
Knapsack,01237-knapsack-n70-w563904-v21995099-type2.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.544063
Knapsack,01238-knapsack-n70-w564702-v3656249-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.544086
Knapsack,01239-knapsack-n70-w565866-v3658934-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-INF-MR,0.54381
Knapsack,01240-knapsack-n70-w564331-v3659005-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.543756
Knapsack,01241-knapsack-n70-w565832-v4294424-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.5414720000000001
Knapsack,01242-knapsack-n70-w564387-v4037792-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.544025
Knapsack,01243-knapsack-n70-w564049-v3891179-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.542848
Knapsack,01245-knapsack-n70-w565311-v3653972-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-INF-MR,0.550887
Knapsack,01246-knapsack-n70-w564810-v2064367-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.544385
Knapsack,01247-knapsack-n70-w562602-v3657504-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.543654
Knapsack,01248-knapsack-n70-w564602-v2589747-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,CLINGO-AMO,12.387319
Knapsack,01249-knapsack-n70-w563128-v3656901-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.544768
Knapsack,01250-knapsack-n70-w563966-v3663536-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-INF-MR,0.543313
Knapsack,01252-knapsack-n70-w564862-v2826145-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,CLINGO-AMO,44.424478
Knapsack,01253-knapsack-n70-w565313-v2364820-type3.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-L,0.550365
Knapsack,01254-knapsack-n70-w566102-v14791631-type2.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.5410349999999999
Knapsack,01255-knapsack-n70-w565961-v1897783-type1.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.543961
Knapsack,01256-knapsack-n70-w566456-v3662963-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.540176
Knapsack,01257-knapsack-n70-w563022-v3652477-type4.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,EOCLINGO-INF-MR,0.5716880000000001
Knapsack,01258-knapsack-n70-w565861-v12536134-type2.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.5408919999999999
Knapsack,01259-knapsack-n70-w563659-v20710744-type2.asp,427,1685,0.253412,0.064218,0.016274,3.946136,15.571988,61.44918,0.332553,0.163934,0.0,0.337237,143,0.498829,0.168618,0.168618,AMOCLINGO-L,0.544045
Knapsack,01260-knapsack-n75-w58938-v307691-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.8814799999999999
Knapsack,01261-knapsack-n75-w59179-v320261-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,11.15787
Knapsack,01262-knapsack-n75-w57506-v4656203-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,0.119864
Knapsack,01263-knapsack-n75-w58724-v463268-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.550072
Knapsack,01264-knapsack-n75-w57885-v108704-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.548401
Knapsack,01265-knapsack-n75-w57675-v257045-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.550874
Knapsack,01266-knapsack-n75-w59101-v462754-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.545578
Knapsack,01267-knapsack-n75-w58512-v171341-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.5512009999999999
Knapsack,01268-knapsack-n75-w58763-v465159-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.545286
Knapsack,01269-knapsack-n75-w58562-v460824-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,103.913463
Knapsack,01271-knapsack-n75-w58209-v343006-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,66.086514
Knapsack,01272-knapsack-n75-w57259-v2378822-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.55263
Knapsack,01274-knapsack-n75-w57406-v470946-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.549447
Knapsack,01275-knapsack-n75-w58902-v515359-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.546268
Knapsack,01276-knapsack-n75-w59112-v464259-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.545991
Knapsack,01277-knapsack-n75-w56555-v467719-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.546122
Knapsack,01279-knapsack-n75-w58600-v466257-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.54968
Knapsack,01282-knapsack-n75-w58709-v481214-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.551654
Knapsack,01283-knapsack-n75-w57441-v462035-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.551247
Knapsack,01284-knapsack-n75-w57816-v88523-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,0.437231
Knapsack,01285-knapsack-n75-w58232-v244597-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.551779
Knapsack,01286-knapsack-n75-w56705-v4678358-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,0.116063
Knapsack,01287-knapsack-n75-w57993-v355289-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,70.199775
Knapsack,01288-knapsack-n75-w57996-v465545-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.546886
Knapsack,01290-knapsack-n75-w155532-v2285814-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.549057
Knapsack,01291-knapsack-n75-w155135-v8200136-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.549641
Knapsack,01292-knapsack-n75-w154748-v2296675-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.549001
Knapsack,01293-knapsack-n75-w153367-v1585266-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,59.188088
Knapsack,01294-knapsack-n75-w155117-v2281334-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-INF-MR,0.575327
Knapsack,01297-knapsack-n75-w156964-v2285026-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.547903
Knapsack,01298-knapsack-n75-w154204-v2280060-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.932975
Knapsack,01299-knapsack-n75-w157279-v2377392-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.5470889999999999
Knapsack,01300-knapsack-n75-w155510-v2283689-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.548089
Knapsack,01301-knapsack-n75-w155189-v2288616-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.5464
Knapsack,01302-knapsack-n75-w156915-v548657-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.549196
Knapsack,01303-knapsack-n75-w155292-v15458456-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.5464490000000001
Knapsack,01304-knapsack-n75-w153873-v1596621-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,1.240283
Knapsack,01305-knapsack-n75-w153489-v2291768-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.543639
Knapsack,01306-knapsack-n75-w155482-v2283747-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.545
Knapsack,01307-knapsack-n75-w153762-v2280831-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.64538
Knapsack,01308-knapsack-n75-w155869-v2280951-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.6260640000000001
Knapsack,01309-knapsack-n75-w154979-v2281935-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-INF-MR,0.5524640000000001
Knapsack,01310-knapsack-n75-w154607-v2288109-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.543781
Knapsack,01311-knapsack-n75-w156333-v2412003-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.544291
Knapsack,01312-knapsack-n75-w155857-v1515466-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.547571
Knapsack,01314-knapsack-n75-w155712-v2285327-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.54293
Knapsack,01315-knapsack-n75-w154519-v838786-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.548675
Knapsack,01316-knapsack-n75-w154494-v3894859-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.542666
Knapsack,01317-knapsack-n75-w154783-v2289114-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-L,0.545924
Knapsack,01319-knapsack-n75-w156258-v2371937-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.54656
Knapsack,01320-knapsack-n75-w619257-v4160299-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-INF-MR,0.5441440000000001
Knapsack,01321-knapsack-n75-w619381-v2019774-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.550493
Knapsack,01322-knapsack-n75-w618530-v4153137-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.598616
Knapsack,01323-knapsack-n75-w619644-v1794006-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.548809
Knapsack,01324-knapsack-n75-w616922-v2505711-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.551547
Knapsack,01325-knapsack-n75-w618284-v4154748-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.556617
Knapsack,01326-knapsack-n75-w619763-v4158466-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.546919
Knapsack,01327-knapsack-n75-w619750-v12612834-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-INF-MR,0.5442140000000001
Knapsack,01329-knapsack-n75-w620392-v4275790-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.5462980000000001
Knapsack,01330-knapsack-n75-w618726-v4163564-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.5455760000000001
Knapsack,01331-knapsack-n75-w619894-v360332-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,0.286948
Knapsack,01332-knapsack-n75-w617725-v4160055-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.5469809999999999
Knapsack,01333-knapsack-n75-w619443-v2653455-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.5505880000000001
Knapsack,01334-knapsack-n75-w619543-v4437571-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.54693
Knapsack,01335-knapsack-n75-w620098-v4153323-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.604721
Knapsack,01336-knapsack-n75-w619900-v4161482-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.54323
Knapsack,01337-knapsack-n75-w619659-v4152049-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.683555
Knapsack,01338-knapsack-n75-w618566-v2923266-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,6.768775
Knapsack,01339-knapsack-n75-w619236-v3418197-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,246.260463
Knapsack,01340-knapsack-n75-w619076-v2383614-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.555346
Knapsack,01341-knapsack-n75-w617747-v2068678-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.548852
Knapsack,01342-knapsack-n75-w620363-v4163356-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.5438890000000001
Knapsack,01343-knapsack-n75-w620187-v4489675-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.544246
Knapsack,01344-knapsack-n75-w618494-v4156553-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.55035
Knapsack,01345-knapsack-n75-w618688-v2648023-type2.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.548303
Knapsack,01346-knapsack-n75-w618847-v4249473-type3.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.545079
Knapsack,01347-knapsack-n75-w618826-v4154421-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,EOCLINGO-INF-MR,0.568076
Knapsack,01348-knapsack-n75-w619023-v591364-type1.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,CLINGO-AMO,0.5347109999999999
Knapsack,01349-knapsack-n75-w619517-v4164832-type4.asp,457,1805,0.253186,0.064103,0.01623,3.949672,15.599907,61.614513,0.332604,0.164114,0.0,0.33698,153,0.498906,0.16849,0.16849,AMOCLINGO-L,0.546164
Knapsack,01350-knapsack-n80-w67402-v265453-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5524439999999999
Knapsack,01351-knapsack-n80-w66385-v564138-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.548246
Knapsack,01353-knapsack-n80-w66005-v4340317-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.548844
Knapsack,01354-knapsack-n80-w66171-v478166-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.548142
Knapsack,01355-knapsack-n80-w67288-v3307756-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.551369
Knapsack,01356-knapsack-n80-w66848-v509232-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.549477
Knapsack,01357-knapsack-n80-w66909-v506264-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5464789999999999
Knapsack,01358-knapsack-n80-w67422-v246153-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.55403
Knapsack,01359-knapsack-n80-w66605-v478649-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.546964
Knapsack,01360-knapsack-n80-w65982-v475498-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.553377
Knapsack,01362-knapsack-n80-w66776-v477267-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551173
Knapsack,01363-knapsack-n80-w66077-v255340-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.557406
