domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
GroupAssignment,01274-group_assignment-p50-pr40-middle.asp,78101,123321,0.633315,0.401087,0.254015,1.578994,2.493222,3.936782,0.400507,0.1959,0.0,0.20718,15541,0.394886,0.204607,0.204607,AMOCLINGO-INF-MR,7.381814,1.3018010207247162,2352382.0,94095000.0,304867800.0,30110400.0,63984600.0,0.30864197530864196,0.025000074392900792,0.07812523247781497,0.007716072343487899
GroupAssignment,01291-group_assignment-p100-pr40-sat.asp,146901,232021,0.633137,0.400862,0.2538,1.579438,2.494624,3.940103,0.400814,0.19605,0.0,0.206813,29141,0.394422,0.204764,0.204764,CLINGO-AMO,3.439128,1.3654789818814534,1115984.0,178560000.0,578534400.0,57139200.0,121420800.0,0.30864197530864196,0.006249910394265233,0.019530969982078854,0.0019289846895880348
GroupAssignment,01292-group_assignment-p100-pr40-sat.asp,149901,236821,0.632972,0.400653,0.253602,1.579849,2.495924,3.943184,0.400798,0.196129,0.0,0.206676,29741,0.394534,0.204668,0.204668,CLINGO-AMO,3.471026,1.283163825335794,1139154.0,182280000.0,590587200.0,58329600.0,123950400.0,0.30864197530864196,0.0062494733377221855,0.01952960418038183,0.001928849795593267
GroupAssignment,01293-group_assignment-p100-pr40-sat.asp,145401,229621,0.633222,0.40097,0.253903,1.579226,2.493954,3.938516,0.400823,0.19601,0.0,0.206883,28841,0.394365,0.204813,0.204813,CLINGO-AMO,4.2138860000000005,1.4930159477498914,1104412.0,176700000.0,572508000.0,56544000.0,120156000.0,0.30864197530864196,0.006250209394453876,0.019531904357668363,0.0019290769735968755
GroupAssignment,01294-group_assignment-p100-pr40-sat.asp,176901,280021,0.631742,0.399098,0.252127,1.582925,2.505651,3.966258,0.400676,0.19672,0.0,0.205657,35141,0.395368,0.203956,0.203956,CLINGO-AMO,4.351896,2.1247447089728246,1348336.0,215760000.0,699062400.0,69043200.0,146716800.0,0.30864197530864196,0.006249239896180942,0.019528874675565442,0.0019287777457348586
GroupAssignment,01295-group_assignment-p100-pr40-sat.asp,131901,208021,0.634075,0.402052,0.254931,1.577099,2.487243,3.922629,0.400907,0.195601,0.0,0.207588,26141,0.393788,0.205305,0.205305,CLINGO-AMO,2.7075850000000004,1.703939488510979,999634.0,159960000.0,518270400.0,51187200.0,108772800.0,0.30864197530864196,0.006249274818704676,0.019528983808452114,0.0019287885242915666
GroupAssignment,01296-group_assignment-p100-pr40-middle.asp,136401,215221,0.633772,0.401667,0.254565,1.577855,2.489626,3.928269,0.400877,0.195746,0.0,0.207337,27041,0.393993,0.20513,0.20513,AMOCLINGO-INF-MR,14.515252,1.5706861995919876,4138899.0,165540000.0,536349600.0,52972800.0,112567200.0,0.30864197530864196,0.02500241029358463,0.07813253216745197,0.007716793300489084
GroupAssignment,01297-group_assignment-p100-pr40-middle.asp,155901,246421,0.632661,0.40026,0.253229,1.580625,2.498375,3.948994,0.400767,0.196278,0.0,0.206419,30941,0.394744,0.204489,0.204489,EOCLINGO-INF-MR,28.99505,1.5121308292277476,4743884.0,189720000.0,614692800.0,60710400.0,129009600.0,0.30864197530864196,0.025004659498207887,0.07813956093189964,0.007717487499446878
GroupAssignment,01299-group_assignment-p100-pr40-middle.asp,169401,268021,0.632044,0.399479,0.252488,1.582169,2.503259,3.960578,0.400706,0.196575,0.0,0.205908,33641,0.395163,0.204131,0.204131,AMOCLINGO-INF-MR,28.24725,1.2445186699590227,5161174.0,206460000.0,668930400.0,66067200.0,140392800.0,0.30864197530864196,0.024998421001646808,0.07812006563014627,0.007715562037545311
GroupAssignment,01301-group_assignment-p100-pr40-middle.asp,152901,241621,0.632813,0.400453,0.253412,1.580245,2.497173,3.946145,0.400782,0.196205,0.0,0.206545,30341,0.394641,0.204577,0.204577,EOCLINGO-INF-MR,21.84773,2.900883066570303,4649167.0,186000000.0,602640000.0,59520000.0,126480000.0,0.30864197530864196,0.024995521505376345,0.07811100470430107,0.007714667131288995
GroupAssignment,01302-group_assignment-p100-pr40-middle.asp,151401,239221,0.632892,0.400552,0.253506,1.580049,2.496555,3.944679,0.40079,0.196168,0.0,0.20661,30041,0.394588,0.204622,0.204622,EOCLINGO-INF-MR,31.56433,1.208971962972127,4602712.0,184140000.0,596613600.0,58924800.0,125215200.0,0.30864197530864196,0.02499572064733355,0.07811162702291735,0.007714728594856034
GroupAssignment,01304-group_assignment-p100-pr40-middle.asp,157401,248821,0.632587,0.400167,0.25314,1.58081,2.498959,3.950378,0.40076,0.196314,0.0,0.206358,31241,0.394794,0.204446,0.204446,AMOCLINGO-INF-MR,24.85965,1.801935666833604,4789576.0,191580000.0,620719200.0,61305600.0,130274400.0,0.30864197530864196,0.025000396701117027,0.07812623969099071,0.007716171821332416
GroupAssignment,01305-group_assignment-p100-pr40-middle.asp,136401,215221,0.633772,0.401667,0.254565,1.577855,2.489626,3.928269,0.400877,0.195746,0.0,0.207337,27041,0.393993,0.20513,0.20513,AMOCLINGO-INF-MR,17.266081,1.5678537590551094,4138268.0,165540000.0,536349600.0,52972800.0,112567200.0,0.30864197530864196,0.024998598526036003,0.07812062039386251,0.007715616829023458
GroupAssignment,01322-group_assignment-p150-pr40-sat.asp,231451,365921,0.632516,0.400077,0.253055,1.580987,2.49952,3.951708,0.400862,0.19637,0.0,0.206225,45891,0.394645,0.204493,0.204493,CLINGO-AMO,14.460244,1.423686211657286,1765605.0,282547500.0,915453900.0,90415200.0,192132300.0,0.30864197530864196,0.006248878507153665,0.0195277453348552,0.0019286662059116249
GroupAssignment,01325-group_assignment-p150-pr40-sat.asp,208951,329921,0.633336,0.401115,0.254041,1.57894,2.49305,3.936375,0.400955,0.195979,0.0,0.206895,41391,0.394068,0.204976,0.204976,CLINGO-AMO,13.28702,1.2567355208316089,1590993.0,254572500.0,824814900.0,81463200.0,173109300.0,0.30864197530864196,0.006249665615885455,0.019530205049642046,0.0019289091407053874
GroupAssignment,01326-group_assignment-p150-pr40-middle.asp,233701,369521,0.632443,0.399984,0.252967,1.58117,2.500098,3.953081,0.400854,0.196405,0.0,0.206165,46341,0.394697,0.204449,0.204449,AMOCLINGO-INF-MR,63.00995,2.249563918079605,7133703.0,285345000.0,924517800.0,91310400.0,194034600.0,0.30864197530864196,0.025000273353309153,0.0781258542290911,0.007716133751021343
GroupAssignment,01327-group_assignment-p150-pr40-middle.asp,235951,373121,0.632371,0.399893,0.252881,1.58135,2.500666,3.954427,0.400846,0.196439,0.0,0.206106,46791,0.394747,0.204407,0.204407,AMOCLINGO-INF-MR,33.17359,2.0154840039923325,7203534.0,288142500.0,933581700.0,92205600.0,195936900.0,0.30864197530864196,0.02499990109060621,0.0781246909081444,0.007716018855125374
GroupAssignment,01328-group_assignment-p150-pr40-middle.asp,208951,329921,0.633336,0.401115,0.254041,1.57894,2.49305,3.936375,0.400955,0.195979,0.0,0.206895,41391,0.394068,0.204976,0.204976,AMOCLINGO-INF-MR,42.74376,1.3382273810259089,6364538.0,254572500.0,824814900.0,81463200.0,173109300.0,0.30864197530864196,0.025000885798741025,0.07812776812106571,0.007716322777389205
GroupAssignment,01329-group_assignment-p150-pr40-middle.asp,238201,376721,0.632301,0.399804,0.252797,1.581526,2.501223,3.955749,0.400838,0.196473,0.0,0.206049,47241,0.394797,0.204365,0.204365,EOCLINGO-INF-MR,43.66643,1.2079052489521127,7271910.0,290940000.0,942645600.0,93100800.0,197839200.0,0.30864197530864196,0.024994534955660962,0.0781079217364405,0.0077143626406360995
GroupAssignment,01330-group_assignment-p150-pr40-middle.asp,231451,365921,0.632516,0.400077,0.253055,1.580987,2.49952,3.951708,0.400862,0.19637,0.0,0.206225,45891,0.394645,0.204493,0.204493,AMOCLINGO-INF-MR,71.95976999999999,1.2188101768529835,7060961.0,282547500.0,915453900.0,90415200.0,192132300.0,0.30864197530864196,0.024990350295083126,0.07809484467213477,0.00771307107872936
GroupAssignment,01331-group_assignment-p150-pr40-middle.asp,211201,333521,0.633246,0.401001,0.253933,1.579164,2.493759,3.938054,0.400945,0.196022,0.0,0.206822,41841,0.394132,0.204923,0.204923,AMOCLINGO-INF-MR,46.34554,1.8645979742603065,6434269.0,257370000.0,833878800.0,82358400.0,175011600.0,0.30864197530864196,0.025000073823677974,0.07812523069899367,0.007716072167801844
GroupAssignment,01332-group_assignment-p150-pr40-middle.asp,222451,351521,0.632824,0.400466,0.253425,1.580218,2.497088,3.945942,0.400897,0.196223,0.0,0.206477,44091,0.394428,0.204674,0.204674,AMOCLINGO-INF-MR,33.95235,1.3418175766920404,6784612.0,271357500.0,879198300.0,86834400.0,184523100.0,0.30864197530864196,0.02500248565084805,0.07813276765890016,0.00771681655890372
GroupAssignment,01333-group_assignment-p150-pr40-middle.asp,240451,380321,0.632232,0.399717,0.252714,1.581699,2.50177,3.957047,0.40083,0.196506,0.0,0.205992,47691,0.394846,0.204324,0.204324,EOCLINGO-INF-MR,61.28796,1.8810779474467745,7346447.0,293737500.0,951709500.0,93996000.0,199741500.0,0.30864197530864196,0.025010245542363505,0.07815701731988595,0.0077192115871492295
GroupAssignment,01335-group_assignment-p150-pr40-middle.asp,233701,369521,0.632443,0.399984,0.252967,1.58117,2.500098,3.953081,0.400854,0.196405,0.0,0.206165,46341,0.394697,0.204449,0.204449,AMOCLINGO-INF-MR,35.12838,2.0779102252936226,7134813.0,285345000.0,924517800.0,91310400.0,194034600.0,0.30864197530864196,0.02500416338117016,0.07813801056615675,0.007717334376904371
GroupAssignment,01353-group_assignment-p200-pr40-sat.asp,302501,478221,0.632555,0.400126,0.253101,1.580891,2.499215,3.950986,0.400924,0.196363,0.0,0.206218,59941,0.394514,0.204561,0.204561,AMOCLINGO-INF-MR,28.95906,1.2718285745462734,2301979.0,368280000.0,1193227200.0,117849600.0,250430400.0,0.30864197530864196,0.006250621809492777,0.019533193154664927,0.0019292042621891288
GroupAssignment,01354-group_assignment-p200-pr40-sat.asp,323501,511821,0.632059,0.399498,0.252507,1.582131,2.503139,3.960294,0.400864,0.196599,0.0,0.205814,64141,0.39487,0.204265,0.204265,AMOCLINGO-INF-MR,26.31767,1.2806604840018132,2463986.0,394320000.0,1277596800.0,126182400.0,268137600.0,0.30864197530864196,0.006248696490160276,0.019527176531750862,0.0019286100278272456
GroupAssignment,01355-group_assignment-p200-pr40-sat.asp,281501,444621,0.633126,0.400848,0.253787,1.579465,2.49471,3.940307,0.400993,0.196092,0.0,0.206681,55741,0.394105,0.204902,0.204902,EOCLINGO-INF-MR,29.24222,1.4189613510875714,2139045.0,342240000.0,1108857600.0,109516800.0,232723200.0,0.30864197530864196,0.006250131486676017,0.019531660895862554,0.001929052927986425
GroupAssignment,01356-group_assignment-p200-pr40-middle.asp,338501,535821,0.631743,0.399099,0.252128,1.582923,2.505645,3.966243,0.400826,0.19675,0.0,0.205556,67141,0.395098,0.204076,0.204076,AMOCLINGO-INF-MR,77.50073,4.381407633192616,10322497.0,412920000.0,1337860800.0,132134400.0,280785600.0,0.30864197530864196,0.02499878184636249,0.07812119326988279,0.00771567340937114
GroupAssignment,01357-group_assignment-p200-pr40-middle.asp,299501,473421,0.632631,0.400223,0.253193,1.580699,2.49861,3.949551,0.400934,0.196327,0.0,0.20628,59341,0.394459,0.204607,0.204607,AMOCLINGO-INF-MR,76.17412,1.8284540733782024,9115650.0,364560000.0,1181174400.0,116659200.0,247900800.0,0.30864197530864196,0.025004526003949968,0.07813914376234364,0.007717446297515422
GroupAssignment,01360-group_assignment-p200-pr40-middle.asp,272501,430221,0.633398,0.401193,0.254115,1.578787,2.492568,3.935234,0.401026,0.195963,0.0,0.206902,53941,0.39391,0.205063,0.205063,AMOCLINGO-INF-MR,50.2316,1.881722262480192,8276848.0,331080000.0,1072699200.0,105945600.0,225134400.0,0.30864197530864196,0.02499954089646007,0.07812356530143771,0.007715907684092614
GroupAssignment,01362-group_assignment-p200-pr40-middle.asp,314501,497421,0.632263,0.399757,0.252752,1.58162,2.501521,3.956455,0.400889,0.196502,0.0,0.20598,62341,0.394724,0.204387,0.204387,AMOCLINGO-INF-MR,65.87129999999999,1.6129988325720006,9580054.0,383160000.0,1241438400.0,122611200.0,260548800.0,0.30864197530864196,0.02500275080906149,0.07813359627831715,0.007716898397858484
GroupAssignment,01363-group_assignment-p200-pr40-middle.asp,332501,526221,0.631866,0.399254,0.252275,1.582615,2.50467,3.963927,0.400841,0.196691,0.0,0.205657,65941,0.395009,0.20415,0.20415,EOCLINGO-INF-MR,77.13745,3.2118745175009025,10136588.0,405480000.0,1313755200.0,129753600.0,275726400.0,0.30864197530864196,0.024998983920292,0.0781218247509125,0.007715735777867901
GroupAssignment,01364-group_assignment-p200-pr40-middle.asp,254501,401421,0.634,0.401956,0.25484,1.577287,2.487833,3.924025,0.401099,0.195677,0.0,0.20739,50341,0.39348,0.205422,0.205422,AMOCLINGO-INF-MR,40.88697,2.450340291784889,7717055.0,308760000.0,1000382400.0,98803200.0,209956800.0,0.30864197530864196,0.02499370060888716,0.07810531440277238,0.007714105126199741
GroupAssignment,01365-group_assignment-p200-pr40-middle.asp,347501,550221,0.631566,0.398876,0.251917,1.583365,2.507045,3.969569,0.400805,0.196834,0.0,0.205412,68941,0.395225,0.203971,0.203971,EOCLINGO-INF-MR,66.20195,1.844882816895877,10600851.0,424080000.0,1374019200.0,135705600.0,288374400.0,0.30864197530864196,0.024997290605546122,0.07811653314233163,0.007715213149859915
GroupAssignment,01373-group_assignment-p200-pr40-punsat.asp,281501,444621,0.633126,0.400848,0.253787,1.579465,2.49471,3.940307,0.400993,0.196092,0.0,0.206681,55741,0.394105,0.204902,0.204902,AMOCLINGO-INF-MR,415.01231,2.903396805265848,308001001.0,342240000.0,1108857600.0,109516800.0,232723200.0,0.30864197530864196,0.8999561740299206,2.8123630438435017,0.2777642512438026
GroupAssignment,01381-group_assignment-p250-pr40-sat.asp,434301,687721,0.631508,0.398802,0.251846,1.583512,2.507511,3.970675,0.400828,0.196868,0.0,0.205344,86141,0.395212,0.20396,0.20396,AMOCLINGO-INF-MR,38.79955,1.4321913527347612,3307753.0,529245000.0,1714753800.0,169358400.0,359886600.0,0.30864197530864196,0.006249946622074842,0.019531083193983882,0.001928995871010754
GroupAssignment,01382-group_assignment-p250-pr40-sat.asp,344301,543721,0.633231,0.400982,0.253914,1.579203,2.493881,3.938342,0.401044,0.196049,0.0,0.206741,68141,0.393961,0.204995,0.204995,AMOCLINGO-INF-MR,29.49717,1.4223998437816237,2611019.0,417825000.0,1353753000.0,133704000.0,284121000.0,0.30864197530864196,0.006249073176569138,0.019528353676778555,0.0019287262890645487
GroupAssignment,01383-group_assignment-p250-pr40-sat.asp,389301,615721,0.632269,0.399763,0.252758,1.581607,2.501479,3.956356,0.400924,0.196506,0.0,0.205961,77141,0.394659,0.204418,0.204418,EOCLINGO-INF-MR,42.6782,1.4839573833948012,2959953.0,473535000.0,1534253400.0,151531200.0,322003800.0,0.30864197530864196,0.006250758655643195,0.01953362079888498,0.0019292464986553068
GroupAssignment,01385-group_assignment-p250-pr40-sat.asp,351801,555721,0.633053,0.400756,0.2537,1.579646,2.495281,3.941661,0.401022,0.196134,0.0,0.206597,69641,0.394089,0.204889,0.204889,AMOCLINGO-INF-MR,31.9273,2.119583553886486,2669419.0,427110000.0,1383836400.0,136675200.0,290434800.0,0.30864197530864196,0.0062499566856313365,0.019531114642597925,0.0019289989770467086
GroupAssignment,01388-group_assignment-p250-pr40-middle.asp,370551,585721,0.632641,0.400234,0.253205,1.580676,2.498536,3.949375,0.40097,0.196329,0.0,0.206263,73391,0.394388,0.204641,0.204641,AMOCLINGO-INF-MR,88.65205999999999,1.5127716152337578,11254560.0,450322500.0,1459044900.0,144103200.0,306219300.0,0.30864197530864196,0.024992222240727478,0.07810069450227337,0.007713648839730703
GroupAssignment,01389-group_assignment-p250-pr40-middle.asp,374301,591721,0.632563,0.400136,0.253112,1.580869,2.499148,3.950827,0.400961,0.196366,0.0,0.2062,74141,0.394445,0.204595,0.204595,AMOCLINGO-INF-MR,194.89628,1.7219100333777535,11374722.0,454965000.0,1474086600.0,145588800.0,309376200.0,0.30864197530864196,0.02500131218884969,0.07812910059015529,0.007716454379274596
GroupAssignment,01390-group_assignment-p250-pr40-middle.asp,381801,603721,0.632413,0.399946,0.252931,1.581245,2.500336,3.953645,0.400942,0.196437,0.0,0.206079,75641,0.394554,0.204504,0.204504,AMOCLINGO-INF-MR,149.00531999999998,2.1096215222382666,11607491.0,464250000.0,1504170000.0,148560000.0,315690000.0,0.30864197530864196,0.025002673128702208,0.0781333535271944,0.007716874422438953
GroupAssignment,01391-group_assignment-p250-pr40-middle.asp,351801,555721,0.633053,0.400756,0.2537,1.579646,2.495281,3.941661,0.401022,0.196134,0.0,0.206597,69641,0.394089,0.204889,0.204889,AMOCLINGO-INF-MR,70.70145,3.403157643867276,10678038.0,427110000.0,1383836400.0,136675200.0,290434800.0,0.30864197530864196,0.02500067429936082,0.07812710718550256,0.0077162574998027224
GroupAssignment,01393-group_assignment-p250-pr40-middle.asp,385551,609721,0.63234,0.399854,0.252844,1.581428,2.500913,3.955013,0.400933,0.196472,0.0,0.206019,76391,0.394607,0.204461,0.204461,AMOCLINGO-INF-MR,67.85714,3.1368346794456707,11720658.0,468892500.0,1519211700.0,150045600.0,318846900.0,0.30864197530864196,0.024996471472672307,0.07811397335210096,0.0077149603310717
GroupAssignment,01394-group_assignment-p250-pr40-middle.asp,419301,663721,0.631743,0.399099,0.252128,1.582923,2.505644,3.96624,0.400858,0.196756,0.0,0.205535,83141,0.395041,0.204102,0.204102,AMOCLINGO-INF-MR,86.51929,5.309837840786719,12766821.0,510675000.0,1654587000.0,163416000.0,347259000.0,0.30864197530864196,0.024999894257600234,0.07812466955500073,0.007716016746172912
GroupAssignment,01395-group_assignment-p250-pr40-middle.asp,385551,609721,0.63234,0.399854,0.252844,1.581428,2.500913,3.955013,0.400933,0.196472,0.0,0.206019,76391,0.394607,0.204461,0.204461,AMOCLINGO-INF-MR,78.63262999999999,2.9532554106355087,11727179.0,468892500.0,1519211700.0,150045600.0,318846900.0,0.30864197530864196,0.02501037871153836,0.07815743347355737,0.007719252688746407
GroupAssignment,01396-group_assignment-p250-pr40-punsat.asp,378051,597721,0.632487,0.40004,0.25302,1.581059,2.499748,3.95225,0.400951,0.196402,0.0,0.206139,74891,0.3945,0.204549,0.204549,AMOCLINGO-INF-MR,604.13422,1.9946269804084265,413692973.0,459607500.0,1489128300.0,147074400.0,312533100.0,0.30864197530864196,0.9001005705955625,2.8128142831111327,0.27780881808505015
GroupAssignment,01399-group_assignment-p250-pr40-punsat.asp,378051,597721,0.632487,0.40004,0.25302,1.581059,2.499748,3.95225,0.400951,0.196402,0.0,0.206139,74891,0.3945,0.204549,0.204549,AMOCLINGO-INF-MR,452.15654,2.665101942349435,413724740.0,459607500.0,1489128300.0,147074400.0,312533100.0,0.30864197530864196,0.9001696882666188,2.8130302758331838,0.27783015069957373
GroupAssignment,01401-group_assignment-p250-pr40-punsat.asp,374301,591721,0.632563,0.400136,0.253112,1.580869,2.499148,3.950827,0.400961,0.196366,0.0,0.2062,74141,0.394445,0.204595,0.204595,AMOCLINGO-INF-MR,632.54075,1.9050033298249955,409458027.0,454965000.0,1474086600.0,145588800.0,309376200.0,0.30864197530864196,0.8999769806468629,2.8124280645214466,0.2777706730391552
GroupAssignment,01402-group_assignment-p250-pr40-punsat.asp,378051,597721,0.632487,0.40004,0.25302,1.581059,2.499748,3.95225,0.400951,0.196402,0.0,0.206139,74891,0.3945,0.204549,0.204549,AMOCLINGO-INF-MR,528.24713,2.2811167170941378,413611313.0,459607500.0,1489128300.0,147074400.0,312533100.0,0.30864197530864196,0.8999228972547227,2.8122590539210086,0.2777539806341737
GroupAssignment,01404-group_assignment-p250-pr40-punsat.asp,396801,627721,0.63213,0.399588,0.252591,1.581954,2.502579,3.958965,0.400906,0.196572,0.0,0.205849,78641,0.39476,0.204334,0.204334,AMOCLINGO-INF-MR,559.10716,2.1552360570735667,434436923.0,482820000.0,1564336800.0,154502400.0,328317600.0,0.30864197530864196,0.8997906528312829,2.811845790097759,0.27771316445409966
GroupAssignment,01412-group_assignment-p300-pr40-sat.asp,521101,825221,0.631468,0.398752,0.2518,1.58361,2.507822,3.971413,0.400844,0.196891,0.0,0.205298,103341,0.395204,0.203953,0.203953,AMOCLINGO-INF-MR,62.7821,1.2569182935900518,3974821.0,636120000.0,2061028800.0,203558400.0,432561600.0,0.30864197530864196,0.006248539583726341,0.019526686199144817,0.0019285615999155372
GroupAssignment,01413-group_assignment-p300-pr40-sat.asp,471601,746021,0.632155,0.39962,0.252622,1.58189,2.502377,3.958485,0.400932,0.196564,0.0,0.205854,93441,0.3947,0.204368,0.204368,EOCLINGO-INF-MR,49.04653,1.2682069455270333,3591879.0,574740000.0,1862157600.0,183916800.0,390823200.0,0.30864197530864196,0.006249571980373734,0.019529912438667918,0.0019288802408560907
GroupAssignment,01416-group_assignment-p300-pr40-middle.asp,516601,818021,0.631525,0.398824,0.251868,1.583468,2.50737,3.970339,0.400851,0.196864,0.0,0.205344,102441,0.395162,0.203987,0.203987,AMOCLINGO-INF-MR,156.8581,5.022113617339493,15760388.0,630540000.0,2042949600.0,201772800.0,428767200.0,0.30864197530864196,0.024995064547847876,0.07810957671202462,0.007714526095014777
GroupAssignment,01417-group_assignment-p300-pr40-middle.asp,458101,724421,0.632368,0.39989,0.252878,1.581357,2.500688,3.95448,0.40096,0.196463,0.0,0.206027,90741,0.394544,0.204496,0.204496,AMOCLINGO-INF-MR,131.52168,2.02363336599715,13947088.0,558000000.0,1807920000.0,178560000.0,379440000.0,0.30864197530864196,0.024994781362007168,0.0781086917562724,0.007714438691977521
GroupAssignment,01418-group_assignment-p300-pr40-middle.asp,431101,681221,0.632836,0.400481,0.253439,1.580189,2.496997,3.945727,0.40102,0.196242,0.0,0.206404,85341,0.394202,0.204778,0.204778,AMOCLINGO-INF-MR,111.43654,3.243747248433952,13112078.0,524520000.0,1699444800.0,167846400.0,356673600.0,0.30864197530864196,0.02499824220239457,0.07811950688248304,0.007715506852590917
GroupAssignment,01419-group_assignment-p300-pr40-middle.asp,449101,710021,0.632518,0.400079,0.253057,1.580983,2.499507,3.951678,0.400979,0.196392,0.0,0.206147,88941,0.394435,0.204586,0.204586,EOCLINGO-INF-MR,164.71558000000002,1.350873791052431,13671850.0,546840000.0,1771761600.0,174988800.0,371851200.0,0.30864197530864196,0.025001554385194937,0.07812985745373419,0.007716529131233006
GroupAssignment,01421-group_assignment-p300-pr40-middle.asp,444601,702821,0.632595,0.400176,0.25315,1.58079,2.498898,3.950235,0.400989,0.196356,0.0,0.20621,88041,0.394378,0.204633,0.204633,AMOCLINGO-INF-MR,153.6905,1.7988690908026197,13532839.0,541260000.0,1753682400.0,173203200.0,368056800.0,0.30864197530864196,0.02500247385729594,0.07813273080404981,0.007716812918918499
GroupAssignment,01422-group_assignment-p300-pr40-middle.asp,462601,731621,0.632296,0.399798,0.252791,1.581538,2.501262,3.955841,0.40095,0.196498,0.0,0.205968,91641,0.394597,0.204453,0.204453,AMOCLINGO-INF-MR,324.60630000000003,1.6632720929938818,14090421.0,563580000.0,1825999200.0,180345600.0,383234400.0,0.30864197530864196,0.025001634195677632,0.0781301068614926,0.007716553764098035
GroupAssignment,01424-group_assignment-p300-pr40-middle.asp,444601,702821,0.632595,0.400176,0.25315,1.58079,2.498898,3.950235,0.400989,0.196356,0.0,0.20621,88041,0.394378,0.204633,0.204633,AMOCLINGO-INF-MR,268.0825,2.6501687353706416,13534013.0,541260000.0,1753682400.0,173203200.0,368056800.0,0.30864197530864196,0.02500464287033958,0.07813950896981119,0.007717482367388759
GroupAssignment,01425-group_assignment-p300-pr40-middle.asp,494101,782021,0.631826,0.399204,0.252227,1.582715,2.504986,3.964679,0.40089,0.196721,0.0,0.205588,97941,0.394942,0.204169,0.204169,EOCLINGO-INF-MR,295.61324,1.3321136766404642,15065287.0,602640000.0,1952553600.0,192844800.0,409795200.0,0.30864197530864196,0.024998816872427984,0.07812130272633745,0.00771568421988518
GroupAssignment,01426-group_assignment-p300-pr40-punsat.asp,521101,825221,0.631468,0.398752,0.2518,1.58361,2.507822,3.971413,0.400844,0.196891,0.0,0.205298,103341,0.395204,0.203953,0.203953,AMOCLINGO-INF-MR,1009.81934,1.192868515471292,572658575.0,636120000.0,2061028800.0,203558400.0,432561600.0,0.30864197530864196,0.9002367084826762,2.8132397140083634,0.2778508359514433
GroupAssignment,01427-group_assignment-p300-pr40-punsat.asp,480601,760421,0.63202,0.399449,0.252459,1.582229,2.50345,3.961031,0.400915,0.196629,0.0,0.205744,95241,0.394799,0.204286,0.204286,AMOCLINGO-INF-MR,1048.81714,1.14885731939888,527402419.0,585900000.0,1898316000.0,187488000.0,398412000.0,0.30864197530864196,0.900157738521932,2.8129929328810377,0.2778264625067692
GroupAssignment,01428-group_assignment-p300-pr40-punsat.asp,449101,710021,0.632518,0.400079,0.253057,1.580983,2.499507,3.951678,0.400979,0.196392,0.0,0.206147,88941,0.394435,0.204586,0.204586,AMOCLINGO-INF-MR,579.2339000000001,2.0802923413149674,492280971.0,546840000.0,1771761600.0,174988800.0,371851200.0,0.30864197530864196,0.9002285330261137,2.813214165706605,0.27784831266238075
GroupAssignment,01432-group_assignment-p300-pr40-punsat.asp,471601,746021,0.632155,0.39962,0.252622,1.58189,2.502377,3.958485,0.400932,0.196564,0.0,0.205854,93441,0.3947,0.204368,0.204368,AMOCLINGO-INF-MR,468.79535,2.570469850010244,517375222.0,574740000.0,1862157600.0,183916800.0,390823200.0,0.30864197530864196,0.9001900372342276,2.8130938663569616,0.27783643124513197
GroupAssignment,01433-group_assignment-p300-pr40-punsat.asp,458101,724421,0.632368,0.39989,0.252878,1.581357,2.500688,3.95448,0.40096,0.196463,0.0,0.206027,90741,0.394544,0.204496,0.204496,AMOCLINGO-INF-MR,558.01067,2.1594770705728616,502275509.0,558000000.0,1807920000.0,178560000.0,379440000.0,0.30864197530864196,0.9001353207885304,2.8129228774641577,0.27781954345325016
GroupAssignment,01434-group_assignment-p300-pr40-punsat.asp,525601,832421,0.631412,0.398682,0.251733,1.583751,2.508267,3.972469,0.400836,0.196917,0.0,0.205253,104241,0.395245,0.203919,0.203919,AMOCLINGO-INF-MR,964.77176,1.2490046319349148,577390394.0,641700000.0,2079108000.0,205344000.0,436356000.0,0.30864197530864196,0.899782443509428,2.8118201359669626,0.27771063071278645
GroupAssignment,01435-group_assignment-p300-pr40-punsat.asp,449101,710021,0.632518,0.400079,0.253057,1.580983,2.499507,3.951678,0.400979,0.196392,0.0,0.206147,88941,0.394435,0.204586,0.204586,AMOCLINGO-INF-MR,527.60799,2.2838749314618982,492097038.0,546840000.0,1771761600.0,174988800.0,371851200.0,0.30864197530864196,0.8998921768707483,2.8121630527210884,0.2777444990341816
Knapsack,00097-knapsack-n10-w8576-v51997-type4.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-L,2.096148,1.3543537956289349,51997.0,56120.0,589260.0,2806.0,53314.0,0.09523809523809523,0.9265324305060585,18.53064861012117,0.08824118385771985
