domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
GroupAssignment,01207-group_assignment-p250-pr35-middle.asp,333016,525696,0.633476,0.401292,0.254209,1.578591,2.491949,3.933768,0.401092,0.195937,0.0,0.20693,65876,0.393753,0.205155,0.205155,AMOCLINGO-INF-MR,96.31334,11539569.0,403897500.0,1308627900.0,129247200.0,274650300.0,0.30864197530864196,0.02857053831727109,0.08928293224147216,0.008818067381873794
GroupAssignment,01208-group_assignment-p250-pr35-middle.asp,333016,525696,0.633476,0.401292,0.254209,1.578591,2.491949,3.933768,0.401092,0.195937,0.0,0.20693,65876,0.393753,0.205155,0.205155,AMOCLINGO-INF-MR,50.83161,11535538.0,403897500.0,1308627900.0,129247200.0,274650300.0,0.30864197530864196,0.028560558062379688,0.08925174394493653,0.008814987056290026
GroupAssignment,01209-group_assignment-p250-pr35-middle.asp,303016,477696,0.634328,0.402372,0.255236,1.576471,2.485261,3.917943,0.4012,0.195534,0.0,0.207616,59876,0.393134,0.205666,0.205666,EOCLINGO-INF-MR,173.58547,10480294.0,366757500.0,1188294300.0,117362400.0,249395100.0,0.30864197530864196,0.02857554105914671,0.08929856580983347,0.008819611438008244
GroupAssignment,01210-group_assignment-p250-pr35-middle.asp,303016,477696,0.634328,0.402372,0.255236,1.576471,2.485261,3.917943,0.4012,0.195534,0.0,0.207616,59876,0.393134,0.205666,0.205666,AMOCLINGO-INF-MR,106.28771,10479783.0,366757500.0,1188294300.0,117362400.0,249395100.0,0.30864197530864196,0.028574147767939307,0.08929421177481033,0.00881918140985781
GroupAssignment,01211-group_assignment-p250-pr35-middle.asp,325516,513696,0.633674,0.401543,0.254448,1.578098,2.490392,3.930081,0.401117,0.195843,0.0,0.20709,64376,0.393609,0.205274,0.205274,EOCLINGO-INF-MR,92.02694,11274542.0,394612500.0,1278544500.0,126276000.0,268336500.0,0.30864197530864196,0.028571172986157307,0.08928491558174158,0.008818263267332501
GroupAssignment,01212-group_assignment-p250-pr35-middle.asp,318016,501696,0.633882,0.401806,0.254698,1.577581,2.488762,3.926223,0.401143,0.195745,0.0,0.207257,62876,0.393458,0.205398,0.205398,AMOCLINGO-INF-MR,136.41671000000002,11012273.0,385327500.0,1248461100.0,123304800.0,262022700.0,0.30864197530864196,0.028578995789296117,0.08930936184155037,0.008820677712745716
GroupAssignment,01213-group_assignment-p250-pr35-middle.asp,310516,489696,0.6341,0.402082,0.25496,1.57704,2.487054,3.922182,0.401171,0.195642,0.0,0.207432,61376,0.3933,0.205529,0.205529,AMOCLINGO-INF-MR,79.97943,10743830.0,376042500.0,1218377700.0,120333600.0,255708900.0,0.30864197530864196,0.028570786546733413,0.08928370795854192,0.008818143995905374
GroupAssignment,01214-group_assignment-p250-pr35-middle.asp,314266,495696,0.633989,0.401943,0.254827,1.577313,2.487918,3.924226,0.401157,0.195694,0.0,0.207343,62126,0.39338,0.205463,0.205463,AMOCLINGO-INF-MR,105.25558,10876443.0,380685000.0,1233419400.0,121819200.0,258865800.0,0.30864197530864196,0.028570715946254776,0.08928348733204618,0.008818122205634191
GroupAssignment,01215-group_assignment-p250-pr35-middle.asp,385516,609696,0.632309,0.399814,0.252806,1.581506,2.501162,3.955604,0.400943,0.19649,0.0,0.205986,76376,0.394604,0.204453,0.204453,AMOCLINGO-INF-MR,193.96292,13400567.0,468892500.0,1519211700.0,150045600.0,318846900.0,0.30864197530864196,0.028579188193455857,0.08930996310454956,0.008820737096745634
GroupAssignment,01218-group_assignment-p250-pr35-punsat.asp,374266,591696,0.632531,0.400095,0.253073,1.58095,2.499404,3.951434,0.400972,0.196384,0.0,0.206166,74126,0.394441,0.204587,0.204587,AMOCLINGO-INF-MR,547.52464,409481777.0,454965000.0,1474086600.0,145588800.0,309376200.0,0.30864197530864196,0.9000291824645852,2.8125911952018288,0.2777867847112917
GroupAssignment,01219-group_assignment-p250-pr35-punsat.asp,363016,573696,0.632767,0.400394,0.253356,1.58036,2.497538,3.947009,0.401002,0.196272,0.0,0.206357,71876,0.394269,0.204729,0.204729,AMOCLINGO-INF-MR,525.68227,396977611.0,441037500.0,1428961500.0,141132000.0,299905500.0,0.30864197530864196,0.9000994495932886,2.8128107799790265,0.277808472096694
GroupAssignment,01220-group_assignment-p250-pr35-punsat.asp,340516,537696,0.633287,0.401053,0.253982,1.579062,2.493438,3.937294,0.401068,0.196026,0.0,0.206777,67376,0.39389,0.205042,0.205042,AMOCLINGO-INF-MR,562.97383,371808460.0,413182500.0,1338711300.0,132218400.0,280964100.0,0.30864197530864196,0.8998649749202834,2.8120780466258855,0.27773610337045784
GroupAssignment,01222-group_assignment-p250-pr35-punsat.asp,336766,531696,0.633381,0.401171,0.254094,1.578829,2.492702,3.93555,0.40108,0.195982,0.0,0.206853,66626,0.393822,0.205098,0.205098,AMOCLINGO-INF-MR,495.35365,367745490.0,408540000.0,1323669600.0,130732800.0,277807200.0,0.30864197530864196,0.900145616096343,2.8129550503010723,0.27782272101738986
GroupAssignment,01224-group_assignment-p250-pr35-punsat.asp,333016,525696,0.633476,0.401292,0.254209,1.578591,2.491949,3.933768,0.401092,0.195937,0.0,0.20693,65876,0.393753,0.205155,0.205155,AMOCLINGO-INF-MR,601.46939,363625394.0,403897500.0,1308627900.0,129247200.0,274650300.0,0.30864197530864196,0.900291271919237,2.8134102247476154,0.277867676518283
GroupAssignment,01226-group_assignment-p250-pr35-unsat.asp,344266,543696,0.633196,0.400937,0.253872,1.57929,2.494158,3.939,0.401056,0.196069,0.0,0.206704,68126,0.393957,0.204987,0.204987,AMOCLINGO-L,21.0477,417678539.0,417825000.0,1353753000.0,133704000.0,284121000.0,0.30864197530864196,0.9996494680787411,3.123904587746066,0.3085337864440559
GroupAssignment,01227-group_assignment-p250-pr35-unsat.asp,288016,453696,0.634822,0.402998,0.255832,1.575246,2.481399,3.908814,0.401262,0.195302,0.0,0.208013,56876,0.392777,0.205961,0.205961,AMOCLINGO-L,17.71312,348203035.0,348187500.0,1128127500.0,111420000.0,236767500.0,0.30864197530864196,1.0000446167653922,3.1251394273918507,0.30865574591524453
GroupAssignment,01228-group_assignment-p250-pr35-unsat.asp,374266,591696,0.632531,0.400095,0.253073,1.58095,2.499404,3.951434,0.400972,0.196384,0.0,0.206166,74126,0.394441,0.204587,0.204587,AMOCLINGO-L,23.22509,455021560.0,454965000.0,1474086600.0,145588800.0,309376200.0,0.30864197530864196,1.0001243172551735,3.125388491422417,0.30868034483184364
GroupAssignment,01229-group_assignment-p250-pr35-unsat.asp,318016,501696,0.633882,0.401806,0.254698,1.577581,2.488762,3.926223,0.401143,0.195745,0.0,0.207257,62876,0.393458,0.205398,0.205398,AMOCLINGO-L,19.53635,385409621.0,385327500.0,1248461100.0,123304800.0,262022700.0,0.30864197530864196,1.0002131200083046,3.125666000025952,0.3087077530889829
GroupAssignment,01230-group_assignment-p250-pr35-unsat.asp,280516,441696,0.635088,0.403337,0.256155,1.574584,2.479315,3.903889,0.401296,0.195176,0.0,0.208227,55376,0.392584,0.20612,0.20612,AMOCLINGO-L,17.23782,338919862.0,338902500.0,1098044100.0,108448800.0,230453700.0,0.30864197530864196,1.0000512300735462,3.125160093979832,0.3086577870597365
GroupAssignment,01231-group_assignment-p300-pr35-sat.asp,386066,609196,0.63373,0.401614,0.254515,1.577958,2.489952,3.92904,0.401149,0.195821,0.0,0.207117,76326,0.393523,0.205328,0.205328,AMOCLINGO-INF-MR,32.17357,3347314.0,468720000.0,1518652800.0,149990400.0,318729600.0,0.30864197530864196,0.007141393582522615,0.02231685494538317,0.0022041338217662393
GroupAssignment,01232-group_assignment-p300-pr35-sat.asp,476066,753196,0.632061,0.399501,0.252509,1.582125,2.50312,3.960249,0.400932,0.196611,0.0,0.205772,94326,0.394748,0.20432,0.20432,AMOCLINGO-INF-MR,53.71785,4145659.0,580320000.0,1880236800.0,185702400.0,394617600.0,0.30864197530864196,0.007143746553625586,0.022324207980079957,0.002204860047415304
GroupAssignment,01233-group_assignment-p300-pr35-sat.asp,404066,637996,0.633336,0.401115,0.254041,1.57894,2.493052,3.936379,0.401098,0.196008,0.0,0.2068,79926,0.393812,0.20509,0.20509,AMOCLINGO-INF-MR,44.61664,3506429.0,491040000.0,1590969600.0,157132800.0,333907200.0,0.30864197530864196,0.007140821521668296,0.022315067255213424,0.0022039572597741656
GroupAssignment,01234-group_assignment-p300-pr35-sat.asp,381566,601996,0.633835,0.401747,0.254641,1.577698,2.489132,3.927099,0.401163,0.195772,0.0,0.207201,75426,0.393447,0.20539,0.20539,AMOCLINGO-INF-MR,48.56644,3307885.0,463140000.0,1500573600.0,148204800.0,314935200.0,0.30864197530864196,0.007142300384333031,0.022319688701040723,0.0022044136988682195
GroupAssignment,01235-group_assignment-p300-pr35-sat.asp,336566,529996,0.635035,0.403269,0.25609,1.574716,2.479732,3.904874,0.401318,0.195207,0.0,0.208164,66426,0.392571,0.206111,0.206111,AMOCLINGO-INF-MR,30.97274,2909476.0,407340000.0,1319781600.0,130348800.0,276991200.0,0.30864197530864196,0.007142622870329455,0.022320696469779546,0.002204513231583165
GroupAssignment,01236-group_assignment-p300-pr35-middle.asp,377066,594796,0.633942,0.401882,0.25477,1.577432,2.488292,3.925111,0.401176,0.195722,0.0,0.207287,74526,0.393369,0.205455,0.205455,EOCLINGO-INF-MR,164.30046,13066726.0,457560000.0,1482494400.0,146419200.0,311140800.0,0.30864197530864196,0.028557404493399774,0.08924188904187429,0.008814013732530794
GroupAssignment,01237-group_assignment-p300-pr35-middle.asp,363566,573196,0.634279,0.402309,0.255176,1.576594,2.485649,3.918859,0.40122,0.195563,0.0,0.207558,71826,0.393123,0.205657,0.205657,AMOCLINGO-INF-MR,119.4341,12596813.0,440820000.0,1428256800.0,141062400.0,299757600.0,0.30864197530864196,0.028575865432602876,0.089299579476884,0.008819711553272493
GroupAssignment,01238-group_assignment-p300-pr35-middle.asp,449066,709996,0.632491,0.400045,0.253025,1.58105,2.499721,3.952184,0.400988,0.196408,0.0,0.206119,88926,0.394432,0.20458,0.20458,EOCLINGO-INF-MR,348.80644,15622318.0,546840000.0,1771761600.0,174988800.0,371851200.0,0.30864197530864196,0.028568352717431057,0.08927610224197206,0.008817392814021932
GroupAssignment,01239-group_assignment-p300-pr35-middle.asp,435566,688396,0.632726,0.400342,0.253307,1.580463,2.497864,3.947781,0.401018,0.196296,0.0,0.206309,86226,0.394259,0.204722,0.204722,EOCLINGO-INF-MR,541.7831299999999,15147804.0,530100000.0,1717524000.0,169632000.0,360468000.0,0.30864197530864196,0.028575370684776457,0.08929803338992642,0.008819558853326068
GroupAssignment,01240-group_assignment-p300-pr35-middle.asp,363566,573196,0.634279,0.402309,0.255176,1.576594,2.485649,3.918859,0.40122,0.195563,0.0,0.207558,71826,0.393123,0.205657,0.205657,AMOCLINGO-INF-MR,152.83271,12594040.0,440820000.0,1428256800.0,141062400.0,299757600.0,0.30864197530864196,0.02856957488317227,0.08927992150991335,0.008817770025670454
GroupAssignment,01241-group_assignment-p300-pr35-middle.asp,426566,673996,0.632891,0.400551,0.253505,1.580051,2.496561,3.944693,0.40104,0.196218,0.0,0.206442,84426,0.394138,0.204822,0.204822,EOCLINGO-INF-MR,434.1081,14826736.0,518940000.0,1681365600.0,166060800.0,352879200.0,0.30864197530864196,0.02857119512853124,0.08928498477666011,0.00881827010139853
GroupAssignment,01242-group_assignment-p300-pr35-middle.asp,413066,652396,0.633152,0.400882,0.253819,1.579399,2.494501,3.939812,0.401074,0.196095,0.0,0.206652,81726,0.393947,0.204979,0.204979,EOCLINGO-INF-MR,420.00882,14349945.0,502200000.0,1627128000.0,160704000.0,341496000.0,0.30864197530864196,0.02857416367980884,0.08929426149940263,0.008819186320928655
GroupAssignment,01243-group_assignment-p300-pr35-middle.asp,386066,609196,0.63373,0.401614,0.254515,1.577958,2.489952,3.92904,0.401149,0.195821,0.0,0.207117,76326,0.393523,0.205328,0.205328,AMOCLINGO-INF-MR,89.15042,13389963.0,468720000.0,1518652800.0,149990400.0,318729600.0,0.30864197530864196,0.028567082693292372,0.08927213341653865,0.008817000831263078
GroupAssignment,01244-group_assignment-p300-pr35-middle.asp,381566,601996,0.633835,0.401747,0.254641,1.577698,2.489132,3.927099,0.401163,0.195772,0.0,0.207201,75426,0.393447,0.20539,0.20539,EOCLINGO-INF-MR,151.61242,13231061.0,463140000.0,1500573600.0,148204800.0,314935200.0,0.30864197530864196,0.028568167292827223,0.08927552279008508,0.008817335584205933
GroupAssignment,01245-group_assignment-p300-pr35-middle.asp,431066,681196,0.632808,0.400445,0.253405,1.580259,2.497219,3.946253,0.401029,0.196258,0.0,0.206374,85326,0.394199,0.204771,0.204771,AMOCLINGO-INF-MR,206.04592,14984085.0,524520000.0,1699444800.0,167846400.0,356673600.0,0.30864197530864196,0.028567232898650194,0.08927260280828186,0.008817047190941419
GroupAssignment,01246-group_assignment-p300-pr35-punsat.asp,372566,587596,0.634051,0.402021,0.254902,1.577159,2.487432,3.923077,0.401191,0.19567,0.0,0.207375,73626,0.393289,0.205521,0.205521,AMOCLINGO-INF-MR,548.44311,406830952.0,451980000.0,1464415200.0,144633600.0,307346400.0,0.30864197530864196,0.9001083056772423,2.8128384552413825,0.277811205455939
GroupAssignment,01248-group_assignment-p300-pr35-punsat.asp,390566,616396,0.633628,0.401485,0.254392,1.578212,2.490754,3.930937,0.401136,0.19587,0.0,0.207035,77226,0.393598,0.205266,0.205266,AMOCLINGO-INF-MR,610.5513199999999,426931349.0,474300000.0,1536732000.0,151776000.0,322524000.0,0.30864197530864196,0.9001293464052288,2.8129042075163397,0.2778176995077867
GroupAssignment,01250-group_assignment-p300-pr35-punsat.asp,440066,695596,0.632646,0.400241,0.253211,1.580663,2.498495,3.949279,0.401008,0.196334,0.0,0.206244,87126,0.394318,0.204674,0.204674,AMOCLINGO-INF-MR,571.66633,481999964.0,535680000.0,1735603200.0,171417600.0,364262400.0,0.30864197530864196,0.8997908527479092,2.811846414837216,0.2777132261567621
GroupAssignment,01251-group_assignment-p300-pr35-punsat.asp,381566,601996,0.633835,0.401747,0.254641,1.577698,2.489132,3.927099,0.401163,0.195772,0.0,0.207201,75426,0.393447,0.20539,0.20539,AMOCLINGO-INF-MR,709.62518,416759285.0,463140000.0,1500573600.0,148204800.0,314935200.0,0.30864197530864196,0.8998559506844582,2.8120498458889323,0.27773331811248714
GroupAssignment,01253-group_assignment-p300-pr35-punsat.asp,408566,645196,0.633243,0.400997,0.253929,1.579172,2.493784,3.938114,0.401086,0.196052,0.0,0.206725,80826,0.39388,0.205034,0.205034,AMOCLINGO-INF-MR,563.9200400000001,446814001.0,496620000.0,1609048800.0,158918400.0,337701600.0,0.30864197530864196,0.89971004188313,2.811593880884781,0.27768828453183025
GroupAssignment,01254-group_assignment-p300-pr35-punsat.asp,467066,738796,0.632199,0.399675,0.252674,1.581781,2.50203,3.957663,0.40095,0.196546,0.0,0.205883,92526,0.394647,0.204404,0.204404,AMOCLINGO-INF-MR,518.7313,512259501.0,569160000.0,1844078400.0,182131200.0,387028800.0,0.30864197530864196,0.9000272348724436,2.8125851089763865,0.27778618360260604
GroupAssignment,01255-group_assignment-p300-pr35-punsat.asp,449066,709996,0.632491,0.400045,0.253025,1.58105,2.499721,3.952184,0.400988,0.196408,0.0,0.206119,88926,0.394432,0.20458,0.20458,AMOCLINGO-INF-MR,778.38291,492082467.0,546840000.0,1771761600.0,174988800.0,371851200.0,0.30864197530864196,0.8998655310511301,2.812079784534782,0.2777362750157809
GroupAssignment,01256-group_assignment-p300-pr35-unsat.asp,399566,630796,0.633431,0.401235,0.254155,1.578703,2.492303,3.934606,0.40111,0.195963,0.0,0.206877,79026,0.393742,0.205148,0.205148,AMOCLINGO-L,25.16559,485372666.0,485460000.0,1572890400.0,155347200.0,330112800.0,0.30864197530864196,0.9998201005232151,3.1244378141350473,0.3085864507787701
GroupAssignment,01257-group_assignment-p300-pr35-unsat.asp,390566,616396,0.633628,0.401485,0.254392,1.578212,2.490754,3.930937,0.401136,0.19587,0.0,0.207035,77226,0.393598,0.205266,0.205266,AMOCLINGO-L,24.28482,474323704.0,474300000.0,1536732000.0,151776000.0,322524000.0,0.30864197530864196,1.0000499768079274,3.125156177524773,0.30865740024936034
GroupAssignment,01258-group_assignment-p300-pr35-unsat.asp,377066,594796,0.633942,0.401882,0.25477,1.577432,2.488292,3.925111,0.401176,0.195722,0.0,0.207287,74526,0.393369,0.205455,0.205455,AMOCLINGO-L,23.55933,457698285.0,457560000.0,1482494400.0,146419200.0,311140800.0,0.30864197530864196,1.0003022226593234,3.1259444458103856,0.3087352539071986
GroupAssignment,01259-group_assignment-p300-pr35-unsat.asp,444566,702796,0.632568,0.400142,0.253117,1.580859,2.499114,3.950746,0.400998,0.196371,0.0,0.206181,88026,0.394376,0.204627,0.204627,AMOCLINGO-L,27.83374,541305352.0,541260000.0,1753682400.0,173203200.0,368056800.0,0.30864197530864196,1.0000837896759414,3.1252618427373164,0.308667836319735
GroupAssignment,01260-group_assignment-p300-pr35-unsat.asp,413066,652396,0.633152,0.400882,0.253819,1.579399,2.494501,3.939812,0.401074,0.196095,0.0,0.206652,81726,0.393947,0.204979,0.204979,AMOCLINGO-L,26.00773,502106498.0,502200000.0,1627128000.0,160704000.0,341496000.0,0.30864197530864196,0.9998138152130626,3.12441817254082,0.3085845108682292
GroupAssignment,01261-group_assignment-p50-pr40-sat.asp,75851,119721,0.633565,0.401404,0.254316,1.578371,2.491254,3.932123,0.400522,0.195779,0.0,0.207393,15091,0.394734,0.204744,0.204744,CLINGO-AMO,1.43209,571015.0,91327500.0,295901100.0,29224800.0,62102700.0,0.30864197530864196,0.006252388382469683,0.01953871369521776,0.001929749500762248
GroupAssignment,01262-group_assignment-p50-pr40-sat.asp,86351,136521,0.632511,0.40007,0.253048,1.581001,2.499564,3.951812,0.400459,0.196292,0.0,0.206494,17191,0.395375,0.204167,0.204167,CLINGO-AMO,1.31398,651613.0,104242500.0,337745700.0,33357600.0,70884900.0,0.30864197530864196,0.006250934119960669,0.01953416912487709,0.0019293006543088483
GroupAssignment,01263-group_assignment-p50-pr40-sat.asp,80351,126921,0.633079,0.400789,0.253731,1.579582,2.49508,3.941183,0.400493,0.196015,0.0,0.206979,15991,0.395029,0.204478,0.204478,CLINGO-AMO,1.35577,605425.0,96862500.0,313834500.0,30996000.0,65866500.0,0.30864197530864196,0.006250354884501226,0.01953235901406633,0.0019291218779324772
GroupAssignment,01264-group_assignment-p50-pr40-sat.asp,69101,108921,0.634414,0.402481,0.25534,1.576258,2.484589,3.916353,0.400573,0.195366,0.0,0.208116,13741,0.39422,0.205207,0.205207,CLINGO-AMO,1.235096,519091.0,83025000.0,269001000.0,26568000.0,56457000.0,0.30864197530864196,0.006252225233363445,0.019538203854260763,0.0019296991460998286
GroupAssignment,01265-group_assignment-p50-pr40-sat.asp,76601,120921,0.63348,0.401297,0.254213,1.578583,2.491923,3.933706,0.400517,0.19582,0.0,0.207321,15241,0.394786,0.204697,0.204697,CLINGO-AMO,1.355501,576581.0,92250000.0,298890000.0,29520000.0,62730000.0,0.30864197530864196,0.00625020054200542,0.019531876693766936,0.0019290742413596974
GroupAssignment,01266-group_assignment-p50-pr40-middle.asp,89351,141321,0.632256,0.399747,0.252742,1.581639,2.501581,3.956597,0.400443,0.196416,0.0,0.206276,17791,0.39553,0.204027,0.204027,AMOCLINGO-INF-MR,9.496932,2697794.0,107932500.0,349701300.0,34538400.0,73394100.0,0.30864197530864196,0.024995196071618837,0.07810998772380887,0.007714566688771246
GroupAssignment,01267-group_assignment-p50-pr40-middle.asp,74351,117321,0.63374,0.401626,0.254527,1.577934,2.489877,3.928862,0.400533,0.195693,0.0,0.207543,14791,0.394628,0.204839,0.204839,AMOCLINGO-INF-MR,6.551762,2237150.0,89482500.0,289923300.0,28634400.0,60848100.0,0.30864197530864196,0.025000977844829995,0.07812805576509374,0.0077163511866759245
GroupAssignment,01268-group_assignment-p50-pr40-middle.asp,70601,111321,0.634211,0.402224,0.255095,1.576762,2.48618,3.920114,0.400561,0.195465,0.0,0.207943,14041,0.394343,0.205096,0.205096,EOCLINGO-INF-MR,7.201122,2121994.0,84870000.0,274978800.0,27158400.0,57711600.0,0.30864197530864196,0.02500287498527159,0.07813398432897373,0.007716936723849256
GroupAssignment,01269-group_assignment-p50-pr40-middle.asp,84101,132921,0.632714,0.400327,0.253293,1.580493,2.497957,3.948002,0.400471,0.196193,0.0,0.206668,16741,0.395251,0.204278,0.204278,AMOCLINGO-INF-MR,10.274362,2536632.0,101475000.0,328779000.0,32472000.0,69003000.0,0.30864197530864196,0.02499760532150776,0.07811751662971175,0.0077153102844159755
GroupAssignment,01270-group_assignment-p50-pr40-middle.asp,81851,129321,0.632929,0.400599,0.253551,1.579956,2.496262,3.943984,0.400484,0.196088,0.0,0.206851,16291,0.39512,0.204396,0.204396,AMOCLINGO-INF-MR,7.441522,2467966.0,98707500.0,319812300.0,31586400.0,67121100.0,0.30864197530864196,0.02500282146746701,0.0781338170858344,0.007716920206008337
GroupAssignment,01271-group_assignment-p50-pr40-middle.asp,78851,124521,0.633235,0.400986,0.253918,1.579194,2.493853,3.938276,0.400502,0.195939,0.0,0.207112,15691,0.394935,0.204563,0.204563,AMOCLINGO-INF-MR,7.00354,2375054.0,95017500.0,307856700.0,30405600.0,64611900.0,0.30864197530864196,0.024995963901386586,0.07811238719183308,0.007714803673267465
GroupAssignment,01272-group_assignment-p50-pr40-middle.asp,80351,126921,0.633079,0.400789,0.253731,1.579582,2.49508,3.941183,0.400493,0.196015,0.0,0.206979,15991,0.395029,0.204478,0.204478,EOCLINGO-INF-MR,9.08924,2421200.0,96862500.0,313834500.0,30996000.0,65866500.0,0.30864197530864196,0.024996257581623434,0.07811330494257324,0.007714894315315875
GroupAssignment,01273-group_assignment-p50-pr40-middle.asp,83351,131721,0.632784,0.400416,0.253377,1.580317,2.497402,3.946686,0.400475,0.196158,0.0,0.206728,16591,0.395208,0.204317,0.204317,AMOCLINGO-INF-MR,8.114629,2513046.0,100552500.0,325790100.0,32176800.0,68375700.0,0.30864197530864196,0.024992377116431715,0.07810117848884911,0.007713696640873986
GroupAssignment,01274-group_assignment-p50-pr40-middle.asp,78101,123321,0.633315,0.401087,0.254015,1.578994,2.493222,3.936782,0.400507,0.1959,0.0,0.20718,15541,0.394886,0.204607,0.204607,AMOCLINGO-INF-MR,7.381814,2352382.0,94095000.0,304867800.0,30110400.0,63984600.0,0.30864197530864196,0.025000074392900792,0.07812523247781497,0.007716072343487899
GroupAssignment,01275-group_assignment-p50-pr40-middle.asp,78851,124521,0.633235,0.400986,0.253918,1.579194,2.493853,3.938276,0.400502,0.195939,0.0,0.207112,15691,0.394935,0.204563,0.204563,EOCLINGO-INF-MR,9.508029,2375015.0,95017500.0,307856700.0,30405600.0,64611900.0,0.30864197530864196,0.02499555345068014,0.07811110453337543,0.00771467699095066
GroupAssignment,01286-group_assignment-p50-pr40-unsat.asp,81101,128121,0.633003,0.400693,0.25364,1.579771,2.495676,3.942596,0.400488,0.196052,0.0,0.206915,16141,0.395075,0.204436,0.204436,AMOCLINGO-L,5.01731,97769514.0,97785000.0,316823400.0,31291200.0,66493800.0,0.30864197530864196,0.9998416321521706,3.124505100475533,0.30859309634326254
GroupAssignment,01287-group_assignment-p50-pr40-unsat.asp,78101,123321,0.633315,0.401087,0.254015,1.578994,2.493222,3.936782,0.400507,0.1959,0.0,0.20718,15541,0.394886,0.204607,0.204607,AMOCLINGO-L,4.881336,94106646.0,94095000.0,304867800.0,30110400.0,63984600.0,0.30864197530864196,1.000123768531803,3.1253867766618844,0.3086801754727787
GroupAssignment,01288-group_assignment-p50-pr40-unsat.asp,73601,116121,0.63383,0.401741,0.254635,1.57771,2.489167,3.927183,0.400538,0.19565,0.0,0.207619,14641,0.394573,0.204889,0.204889,AMOCLINGO-INF-MR,4.615992,88546380.0,88560000.0,286934400.0,28339200.0,60220800.0,0.30864197530864196,0.9998462059620596,3.124519393631436,0.3085945080129814
GroupAssignment,01289-group_assignment-p50-pr40-unsat.asp,71351,112521,0.634113,0.402099,0.254976,1.577007,2.48695,3.921936,0.400555,0.195512,0.0,0.20786,14191,0.394402,0.205043,0.205043,AMOCLINGO-INF-MR,4.504346,85779348.0,85792500.0,277967700.0,27453600.0,58338900.0,0.30864197530864196,0.9998466998863537,3.1245209371448555,0.30859466045875117
GroupAssignment,01290-group_assignment-p50-pr40-unsat.asp,83351,131721,0.632784,0.400416,0.253377,1.580317,2.497402,3.946686,0.400475,0.196158,0.0,0.206728,16591,0.395208,0.204317,0.204317,AMOCLINGO-L,5.176073000000001,100570466.0,100552500.0,325790100.0,32176800.0,68375700.0,0.30864197530864196,1.0001786728325999,3.1255583526018746,0.3086971212446296
GroupAssignment,01291-group_assignment-p100-pr40-sat.asp,146901,232021,0.633137,0.400862,0.2538,1.579438,2.494624,3.940103,0.400814,0.19605,0.0,0.206813,29141,0.394422,0.204764,0.204764,CLINGO-AMO,3.439128,1115984.0,178560000.0,578534400.0,57139200.0,121420800.0,0.30864197530864196,0.006249910394265233,0.019530969982078854,0.0019289846895880348
GroupAssignment,01292-group_assignment-p100-pr40-sat.asp,149901,236821,0.632972,0.400653,0.253602,1.579849,2.495924,3.943184,0.400798,0.196129,0.0,0.206676,29741,0.394534,0.204668,0.204668,CLINGO-AMO,3.471026,1139154.0,182280000.0,590587200.0,58329600.0,123950400.0,0.30864197530864196,0.0062494733377221855,0.01952960418038183,0.001928849795593267
GroupAssignment,01293-group_assignment-p100-pr40-sat.asp,145401,229621,0.633222,0.40097,0.253903,1.579226,2.493954,3.938516,0.400823,0.19601,0.0,0.206883,28841,0.394365,0.204813,0.204813,CLINGO-AMO,4.2138860000000005,1104412.0,176700000.0,572508000.0,56544000.0,120156000.0,0.30864197530864196,0.006250209394453876,0.019531904357668363,0.0019290769735968755
GroupAssignment,01294-group_assignment-p100-pr40-sat.asp,176901,280021,0.631742,0.399098,0.252127,1.582925,2.505651,3.966258,0.400676,0.19672,0.0,0.205657,35141,0.395368,0.203956,0.203956,CLINGO-AMO,4.351896,1348336.0,215760000.0,699062400.0,69043200.0,146716800.0,0.30864197530864196,0.006249239896180942,0.019528874675565442,0.0019287777457348586
GroupAssignment,01295-group_assignment-p100-pr40-sat.asp,131901,208021,0.634075,0.402052,0.254931,1.577099,2.487243,3.922629,0.400907,0.195601,0.0,0.207588,26141,0.393788,0.205305,0.205305,CLINGO-AMO,2.7075850000000004,999634.0,159960000.0,518270400.0,51187200.0,108772800.0,0.30864197530864196,0.006249274818704676,0.019528983808452114,0.0019287885242915666
GroupAssignment,01296-group_assignment-p100-pr40-middle.asp,136401,215221,0.633772,0.401667,0.254565,1.577855,2.489626,3.928269,0.400877,0.195746,0.0,0.207337,27041,0.393993,0.20513,0.20513,AMOCLINGO-INF-MR,14.515252,4138899.0,165540000.0,536349600.0,52972800.0,112567200.0,0.30864197530864196,0.02500241029358463,0.07813253216745197,0.007716793300489084
GroupAssignment,01297-group_assignment-p100-pr40-middle.asp,155901,246421,0.632661,0.40026,0.253229,1.580625,2.498375,3.948994,0.400767,0.196278,0.0,0.206419,30941,0.394744,0.204489,0.204489,EOCLINGO-INF-MR,28.99505,4743884.0,189720000.0,614692800.0,60710400.0,129009600.0,0.30864197530864196,0.025004659498207887,0.07813956093189964,0.007717487499446878
