folder,instance,config,runsolver_user_time,runsolver_system_time,cpu_time
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0002-graph_colouring-125-0_1200.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.83,0.094237,1204.924237
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0003-graph_colouring-125-0_4800.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",784.672,0.081081,784.7530810000001
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0013-graph_colouring-130-0_3744.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.92,0.100366,1205.020366
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0037-graph_colouring-140-0_6720.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",2.00159,0.05963,2.06122
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0018-graph_colouring-130-0_2496.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.88,0.101151,1204.9811510000002
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0014-graph_colouring-130-0_4992.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",583.383,0.074643,583.4576430000001
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0024-graph_colouring-135-0_1296.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.94,0.079675,1205.019675
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0033-graph_colouring-140-0_1344.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.74,0.101297,1204.841297
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0053-graph_colouring-150-0_2880.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.94,0.089508,1205.029508
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0043-graph_colouring-145-0_6960.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",2.94101,0.080456,3.0214659999999998
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0054-graph_colouring-150-0_4320.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.61,0.46767,1205.07767
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0058-graph_colouring-150-0_1440.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.89,0.116308,1205.006308
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0028-graph_colouring-135-0_6480.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",9.05575,0.105511,9.161261
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0028-graph_colouring-135-0_2592.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.81,0.089827,1204.899827
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0010-graph_colouring-125-0_3600.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.63,0.440572,1205.070572
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0009-graph_colouring-125-0_2400.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",2.03884,0.065137,2.103977
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0007-graph_colouring-125-0_6000.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1.7044,0.062009,1.766409
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0050-graph_colouring-145-0_5568.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.79,0.096895,1204.8868949999999
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0047-graph_colouring-145-0_5568.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.9,0.112686,1205.012686
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0049-graph_colouring-145-0_4176.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.82,0.111583,1204.931583
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0019-graph_colouring-130-0_4992.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",958.977,0.086589,959.063589
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0021-graph_colouring-135-0_6480.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",6.40738,0.086989,6.494369
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0035-graph_colouring-140-0_2688.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.93,0.080006,1205.010006
